film	category	director	actor	duration	release_year	rating
Wreck-It_Ralph	Comedy	RichMoore	JackMcBrayer	101	2012	7.7
Wreck-It_Ralph	Animation	RichMoore	JaneLynch	101	2012	7.7
Wreck-It_Ralph	Adventure	RichMoore	JaneLynch	101	2012	7.7
Wreck-It_Ralph	Comedy	RichMoore	JaneLynch	101	2012	7.7
Wreck-It_Ralph	Animation	RichMoore	SarahSilverman	101	2012	7.7
Wreck-It_Ralph	Adventure	RichMoore	SarahSilverman	101	2012	7.7
Wreck-It_Ralph	Comedy	RichMoore	SarahSilverman	101	2012	7.7
Before_Sunrise	Drama	RichardLinklater	EthanHawke	101	1995	8.1
Before_Sunrise	Romance	RichardLinklater	EthanHawke	101	1995	8.1
Before_Sunrise	Drama	RichardLinklater	JulieDelpy	101	1995	8.1
Before_Sunrise	Romance	RichardLinklater	JulieDelpy	101	1995	8.1
Before_Sunrise	Drama	RichardLinklater	AndreaEckert	101	1995	8.1
Before_Sunrise	Romance	RichardLinklater	AndreaEckert	101	1995	8.1
Before_Sunrise	Drama	RichardLinklater	HannoPöschl	101	1995	8.1
Before_Sunrise	Romance	RichardLinklater	HannoPöschl	101	1995	8.1
Todo_sobre_mi_madre	Drama	PedroAlmodóvar	CeciliaRoth	101	1999	7.8
Todo_sobre_mi_madre	Drama	PedroAlmodóvar	MarisaParedes	101	1999	7.8
Todo_sobre_mi_madre	Drama	PedroAlmodóvar	CandelaPeña	101	1999	7.8
Todo_sobre_mi_madre	Drama	PedroAlmodóvar	AntoniaSanJuan	101	1999	7.8
Oldeuboi	Action	ParkChan-wook	ChoiMin-sik	101	2003	8.4
Oldeuboi	Drama	ParkChan-wook	ChoiMin-sik	101	2003	8.4
Oldeuboi	Mystery	ParkChan-wook	ChoiMin-sik	101	2003	8.4
Oldeuboi	Action	ParkChan-wook	YooJi-Tae	101	2003	8.4
Oldeuboi	Drama	ParkChan-wook	YooJi-Tae	101	2003	8.4
Oldeuboi	Mystery	ParkChan-wook	YooJi-Tae	101	2003	8.4
Oldeuboi	Action	ParkChan-wook	KangHye-jeong	101	2003	8.4
Oldeuboi	Drama	ParkChan-wook	KangHye-jeong	101	2003	8.4
Oldeuboi	Mystery	ParkChan-wook	KangHye-jeong	101	2003	8.4
Oldeuboi	Action	ParkChan-wook	KimByeong-Ok	101	2003	8.4
Oldeuboi	Drama	ParkChan-wook	KimByeong-Ok	101	2003	8.4
Oldeuboi	Mystery	ParkChan-wook	KimByeong-Ok	101	2003	8.4
The_Sandlot	Comedy	DavidMickeyEvans	TomGuiry	101	1993	7.8
The_Sandlot	Drama	DavidMickeyEvans	TomGuiry	101	1993	7.8
The_Sandlot	Family	DavidMickeyEvans	TomGuiry	101	1993	7.8
The_Sandlot	Comedy	DavidMickeyEvans	MikeVitar	101	1993	7.8
The_Sandlot	Drama	DavidMickeyEvans	MikeVitar	101	1993	7.8
The_Sandlot	Family	DavidMickeyEvans	MikeVitar	101	1993	7.8
The_Sandlot	Comedy	DavidMickeyEvans	ArtLaFleur	101	1993	7.8
The_Sandlot	Drama	DavidMickeyEvans	ArtLaFleur	101	1993	7.8
The_Sandlot	Family	DavidMickeyEvans	ArtLaFleur	101	1993	7.8
The_Sandlot	Comedy	DavidMickeyEvans	PatrickRenna	101	1993	7.8
The_Sandlot	Drama	DavidMickeyEvans	PatrickRenna	101	1993	7.8
The_Sandlot	Family	DavidMickeyEvans	PatrickRenna	101	1993	7.8
Kagemusha	Drama	AkiraKurosawa	TatsuyaNakadai	180	1980	7.9
Kagemusha	History	AkiraKurosawa	TatsuyaNakadai	180	1980	7.9
Kagemusha	War	AkiraKurosawa	TatsuyaNakadai	180	1980	7.9
Kagemusha	Drama	AkiraKurosawa	TsutomuYamazaki	180	1980	7.9
Kagemusha	History	AkiraKurosawa	TsutomuYamazaki	180	1980	7.9
Kagemusha	War	AkiraKurosawa	TsutomuYamazaki	180	1980	7.9
Kagemusha	Drama	AkiraKurosawa	KenichiHagiwara	180	1980	7.9
Kagemusha	History	AkiraKurosawa	KenichiHagiwara	180	1980	7.9
Kagemusha	War	AkiraKurosawa	KenichiHagiwara	180	1980	7.9
Kagemusha	Drama	AkiraKurosawa	JinpachiNezu	180	1980	7.9
Kagemusha	History	AkiraKurosawa	JinpachiNezu	180	1980	7.9
Kagemusha	War	AkiraKurosawa	JinpachiNezu	180	1980	7.9
The_Wolf_of_Wall_Street	Biography	MartinScorsese	LeonardoDiCaprio	180	2013	8.2
The_Wolf_of_Wall_Street	Comedy	MartinScorsese	LeonardoDiCaprio	180	2013	8.2
The_Wolf_of_Wall_Street	Crime	MartinScorsese	LeonardoDiCaprio	180	2013	8.2
The_Wolf_of_Wall_Street	Biography	MartinScorsese	JonahHill	180	2013	8.2
The_Wolf_of_Wall_Street	Comedy	MartinScorsese	JonahHill	180	2013	8.2
The_Wolf_of_Wall_Street	Crime	MartinScorsese	JonahHill	180	2013	8.2
The_Wolf_of_Wall_Street	Biography	MartinScorsese	MargotRobbie	180	2013	8.2
The_Wolf_of_Wall_Street	Comedy	MartinScorsese	MargotRobbie	180	2013	8.2
The_Wolf_of_Wall_Street	Crime	MartinScorsese	MargotRobbie	180	2013	8.2
The_Wolf_of_Wall_Street	Biography	MartinScorsese	MatthewMcConaughey	180	2013	8.2
The_Wolf_of_Wall_Street	Comedy	MartinScorsese	MatthewMcConaughey	180	2013	8.2
The_Wolf_of_Wall_Street	Crime	MartinScorsese	MatthewMcConaughey	180	2013	8.2
Bound_by_Honor	Crime	TaylorHackford	DamianChapa	180	1993	7.9
Bound_by_Honor	Drama	TaylorHackford	DamianChapa	180	1993	7.9
Bound_by_Honor	Crime	TaylorHackford	JesseBorrego	180	1993	7.9
Bound_by_Honor	Drama	TaylorHackford	JesseBorrego	180	1993	7.9
Bound_by_Honor	Crime	TaylorHackford	BenjaminBratt	180	1993	7.9
Bound_by_Honor	Drama	TaylorHackford	BenjaminBratt	180	1993	7.9
Bound_by_Honor	Crime	TaylorHackford	EnriqueCastillo	180	1993	7.9
Bound_by_Honor	Drama	TaylorHackford	EnriqueCastillo	180	1993	7.9
La_vie_dAdèle	Drama	AbdellatifKechiche	LéaSeydoux	180	2013	7.7
La_vie_dAdèle	Romance	AbdellatifKechiche	LéaSeydoux	180	2013	7.7
La_vie_dAdèle	Drama	AbdellatifKechiche	AdèleExarchopoulos	180	2013	7.7
La_vie_dAdèle	Romance	AbdellatifKechiche	AdèleExarchopoulos	180	2013	7.7
La_vie_dAdèle	Drama	AbdellatifKechiche	SalimKechiouche	180	2013	7.7
La_vie_dAdèle	Romance	AbdellatifKechiche	SalimKechiouche	180	2013	7.7
La_vie_dAdèle	Drama	AbdellatifKechiche	AurélienRecoing	180	2013	7.7
La_vie_dAdèle	Romance	AbdellatifKechiche	AurélienRecoing	180	2013	7.7
4_luni,_3_saptamâni_si_2_zile	Drama	CristianMungiu	AnamariaMarinca	113	2007	7.9
4_luni,_3_saptamâni_si_2_zile	Drama	CristianMungiu	LauraVasiliu	113	2007	7.9
4_luni,_3_saptamâni_si_2_zile	Drama	CristianMungiu	VladIvanov	113	2007	7.9
4_luni,_3_saptamâni_si_2_zile	Drama	CristianMungiu	AlexandruPotocean	113	2007	7.9
Memento	Mystery	ChristopherNolan	GuyPearce	113	2000	8.4
Memento	Thriller	ChristopherNolan	GuyPearce	113	2000	8.4
Memento	Mystery	ChristopherNolan	Carrie-AnneMoss	113	2000	8.4
Memento	Thriller	ChristopherNolan	Carrie-AnneMoss	113	2000	8.4
Memento	Mystery	ChristopherNolan	JoePantoliano	113	2000	8.4
Memento	Thriller	ChristopherNolan	JoePantoliano	113	2000	8.4
Memento	Mystery	ChristopherNolan	MarkBooneJunior	113	2000	8.4
Memento	Thriller	ChristopherNolan	MarkBooneJunior	113	2000	8.4
Falling_Down	Action	JoelSchumacher	MichaelDouglas	113	1993	7.6
Falling_Down	Crime	JoelSchumacher	MichaelDouglas	113	1993	7.6
Falling_Down	Drama	JoelSchumacher	MichaelDouglas	113	1993	7.6
Falling_Down	Action	JoelSchumacher	RobertDuvall	113	1993	7.6
Falling_Down	Crime	JoelSchumacher	RobertDuvall	113	1993	7.6
Falling_Down	Drama	JoelSchumacher	RobertDuvall	113	1993	7.6
Falling_Down	Action	JoelSchumacher	BarbaraHershey	113	1993	7.6
Falling_Down	Crime	JoelSchumacher	BarbaraHershey	113	1993	7.6
Falling_Down	Drama	JoelSchumacher	BarbaraHershey	113	1993	7.6
Falling_Down	Action	JoelSchumacher	RachelTicotin	113	1993	7.6
Falling_Down	Crime	JoelSchumacher	RachelTicotin	113	1993	7.6
Falling_Down	Drama	JoelSchumacher	RachelTicotin	113	1993	7.6
Il_conformista	Drama	BernardoBertolucci	Jean-LouisTrintignant	113	1970	7.9
Il_conformista	Drama	BernardoBertolucci	StefaniaSandrelli	113	1970	7.9
Il_conformista	Drama	BernardoBertolucci	GastoneMoschin	113	1970	7.9
Il_conformista	Drama	BernardoBertolucci	EnzoTarascio	113	1970	7.9
Sabrina	Comedy	BillyWilder	HumphreyBogart	113	1954	7.6
Sabrina	Drama	BillyWilder	HumphreyBogart	113	1954	7.6
Sabrina	Romance	BillyWilder	HumphreyBogart	113	1954	7.6
Sabrina	Comedy	BillyWilder	AudreyHepburn	113	1954	7.6
Sabrina	Drama	BillyWilder	AudreyHepburn	113	1954	7.6
Sabrina	Romance	BillyWilder	AudreyHepburn	113	1954	7.6
Sabrina	Comedy	BillyWilder	WilliamHolden	113	1954	7.6
Sabrina	Drama	BillyWilder	WilliamHolden	113	1954	7.6
Sabrina	Romance	BillyWilder	WilliamHolden	113	1954	7.6
Sabrina	Comedy	BillyWilder	WalterHampden	113	1954	7.6
Sabrina	Drama	BillyWilder	WalterHampden	113	1954	7.6
Sabrina	Romance	BillyWilder	WalterHampden	113	1954	7.6
Charade	Comedy	StanleyDonen	CaryGrant	113	1963	7.9
Charade	Mystery	StanleyDonen	CaryGrant	113	1963	7.9
Charade	Romance	StanleyDonen	CaryGrant	113	1963	7.9
Charade	Comedy	StanleyDonen	AudreyHepburn	113	1963	7.9
Charade	Mystery	StanleyDonen	AudreyHepburn	113	1963	7.9
Charade	Romance	StanleyDonen	AudreyHepburn	113	1963	7.9
Charade	Comedy	StanleyDonen	WalterMatthau	113	1963	7.9
Charade	Mystery	StanleyDonen	WalterMatthau	113	1963	7.9
Charade	Romance	StanleyDonen	WalterMatthau	113	1963	7.9
Charade	Comedy	StanleyDonen	JamesCoburn	113	1963	7.9
Charade	Mystery	StanleyDonen	JamesCoburn	113	1963	7.9
Charade	Romance	StanleyDonen	JamesCoburn	113	1963	7.9
Being_John_Malkovich	Comedy	SpikeJonze	JohnCusack	113	1999	7.8
Being_John_Malkovich	Drama	SpikeJonze	JohnCusack	113	1999	7.8
Being_John_Malkovich	Fantasy	SpikeJonze	JohnCusack	113	1999	7.8
Being_John_Malkovich	Comedy	SpikeJonze	CameronDiaz	113	1999	7.8
Being_John_Malkovich	Drama	SpikeJonze	CameronDiaz	113	1999	7.8
Being_John_Malkovich	Fantasy	SpikeJonze	CameronDiaz	113	1999	7.8
Being_John_Malkovich	Comedy	SpikeJonze	CatherineKeener	113	1999	7.8
Being_John_Malkovich	Drama	SpikeJonze	CatherineKeener	113	1999	7.8
Being_John_Malkovich	Fantasy	SpikeJonze	CatherineKeener	113	1999	7.8
Being_John_Malkovich	Comedy	SpikeJonze	JohnMalkovich	113	1999	7.8
Being_John_Malkovich	Drama	SpikeJonze	JohnMalkovich	113	1999	7.8
Being_John_Malkovich	Fantasy	SpikeJonze	JohnMalkovich	113	1999	7.8
Star_Trek_II:_The_Wrath_of_Khan	Action	NicholasMeyer	WilliamShatner	113	1982	7.7
Star_Trek_II:_The_Wrath_of_Khan	Adventure	NicholasMeyer	WilliamShatner	113	1982	7.7
Star_Trek_II:_The_Wrath_of_Khan	Sci-Fi	NicholasMeyer	WilliamShatner	113	1982	7.7
Star_Trek_II:_The_Wrath_of_Khan	Action	NicholasMeyer	LeonardNimoy	113	1982	7.7
Star_Trek_II:_The_Wrath_of_Khan	Adventure	NicholasMeyer	LeonardNimoy	113	1982	7.7
Star_Trek_II:_The_Wrath_of_Khan	Sci-Fi	NicholasMeyer	LeonardNimoy	113	1982	7.7
Star_Trek_II:_The_Wrath_of_Khan	Action	NicholasMeyer	DeForestKelley	113	1982	7.7
Star_Trek_II:_The_Wrath_of_Khan	Adventure	NicholasMeyer	DeForestKelley	113	1982	7.7
Star_Trek_II:_The_Wrath_of_Khan	Sci-Fi	NicholasMeyer	DeForestKelley	113	1982	7.7
Star_Trek_II:_The_Wrath_of_Khan	Action	NicholasMeyer	JamesDoohan	113	1982	7.7
Star_Trek_II:_The_Wrath_of_Khan	Adventure	NicholasMeyer	JamesDoohan	113	1982	7.7
Star_Trek_II:_The_Wrath_of_Khan	Sci-Fi	NicholasMeyer	JamesDoohan	113	1982	7.7
Donnie_Darko	Drama	RichardKelly	JakeGyllenhaal	113	2001	8.0
Donnie_Darko	Mystery	RichardKelly	JakeGyllenhaal	113	2001	8.0
Donnie_Darko	Sci-Fi	RichardKelly	JakeGyllenhaal	113	2001	8.0
Donnie_Darko	Drama	RichardKelly	JenaMalone	113	2001	8.0
Donnie_Darko	Mystery	RichardKelly	JenaMalone	113	2001	8.0
Donnie_Darko	Sci-Fi	RichardKelly	JenaMalone	113	2001	8.0
Donnie_Darko	Drama	RichardKelly	MaryMcDonnell	113	2001	8.0
Donnie_Darko	Mystery	RichardKelly	MaryMcDonnell	113	2001	8.0
Donnie_Darko	Sci-Fi	RichardKelly	MaryMcDonnell	113	2001	8.0
Donnie_Darko	Drama	RichardKelly	HolmesOsborne	113	2001	8.0
Donnie_Darko	Mystery	RichardKelly	HolmesOsborne	113	2001	8.0
Donnie_Darko	Sci-Fi	RichardKelly	HolmesOsborne	113	2001	8.0
Edge_of_Tomorrow	Action	DougLiman	TomCruise	113	2014	7.9
Edge_of_Tomorrow	Adventure	DougLiman	TomCruise	113	2014	7.9
Edge_of_Tomorrow	Sci-Fi	DougLiman	TomCruise	113	2014	7.9
Edge_of_Tomorrow	Action	DougLiman	EmilyBlunt	113	2014	7.9
Edge_of_Tomorrow	Adventure	DougLiman	EmilyBlunt	113	2014	7.9
Edge_of_Tomorrow	Sci-Fi	DougLiman	EmilyBlunt	113	2014	7.9
Edge_of_Tomorrow	Action	DougLiman	BillPaxton	113	2014	7.9
Edge_of_Tomorrow	Adventure	DougLiman	BillPaxton	113	2014	7.9
Edge_of_Tomorrow	Sci-Fi	DougLiman	BillPaxton	113	2014	7.9
Edge_of_Tomorrow	Action	DougLiman	BrendanGleeson	113	2014	7.9
Edge_of_Tomorrow	Adventure	DougLiman	BrendanGleeson	113	2014	7.9
Edge_of_Tomorrow	Sci-Fi	DougLiman	BrendanGleeson	113	2014	7.9
Superbad	Comedy	GregMottola	MichaelCera	113	2007	7.6
Superbad	Comedy	GregMottola	JonahHill	113	2007	7.6
Superbad	Comedy	GregMottola	ChristopherMintz-Plasse	113	2007	7.6
Superbad	Comedy	GregMottola	BillHader	113	2007	7.6
The_Butterfly_Effect	Drama	EricBress	AshtonKutcher	113	2004	7.6
The_Butterfly_Effect	Sci-Fi	EricBress	AshtonKutcher	113	2004	7.6
The_Butterfly_Effect	Thriller	EricBress	AshtonKutcher	113	2004	7.6
The_Butterfly_Effect	Drama	EricBress	AmySmart	113	2004	7.6
The_Butterfly_Effect	Sci-Fi	EricBress	AmySmart	113	2004	7.6
The_Butterfly_Effect	Thriller	EricBress	AmySmart	113	2004	7.6
The_Butterfly_Effect	Drama	EricBress	MeloraWalters	113	2004	7.6
The_Butterfly_Effect	Sci-Fi	EricBress	MeloraWalters	113	2004	7.6
The_Butterfly_Effect	Thriller	EricBress	MeloraWalters	113	2004	7.6
The_Butterfly_Effect	Drama	EricBress	EldenHenson	113	2004	7.6
The_Butterfly_Effect	Sci-Fi	EricBress	EldenHenson	113	2004	7.6
The_Butterfly_Effect	Thriller	EricBress	EldenHenson	113	2004	7.6
Ondskan	Drama	MikaelHåfström	AndreasWilson	113	2003	7.7
Ondskan	Drama	MikaelHåfström	HenrikLundström	113	2003	7.7
Ondskan	Drama	MikaelHåfström	GustafSkarsgård	113	2003	7.7
Ondskan	Drama	MikaelHåfström	LindaZilliacus	113	2003	7.7
Wonder	Drama	StephenChbosky	JacobTremblay	113	2017	7.9
Wonder	Family	StephenChbosky	JacobTremblay	113	2017	7.9
Wonder	Drama	StephenChbosky	OwenWilson	113	2017	7.9
Wonder	Family	StephenChbosky	OwenWilson	113	2017	7.9
Wonder	Drama	StephenChbosky	IzabelaVidovic	113	2017	7.9
Wonder	Family	StephenChbosky	IzabelaVidovic	113	2017	7.9
Wonder	Drama	StephenChbosky	JuliaRoberts	113	2017	7.9
Wonder	Family	StephenChbosky	JuliaRoberts	113	2017	7.9
La_Grande_Illusion	Drama	JeanRenoir	JeanGabin	113	1937	8.1
La_Grande_Illusion	War	JeanRenoir	JeanGabin	113	1937	8.1
La_Grande_Illusion	Drama	JeanRenoir	DitaParlo	113	1937	8.1
La_Grande_Illusion	War	JeanRenoir	DitaParlo	113	1937	8.1
La_Grande_Illusion	Drama	JeanRenoir	PierreFresnay	113	1937	8.1
La_Grande_Illusion	War	JeanRenoir	PierreFresnay	113	1937	8.1
La_Grande_Illusion	Drama	JeanRenoir	ErichvonStroheim	113	1937	8.1
La_Grande_Illusion	War	JeanRenoir	ErichvonStroheim	113	1937	8.1
Remember_the_Titans	Biography	BoazYakin	DenzelWashington	113	2000	7.8
Remember_the_Titans	Drama	BoazYakin	DenzelWashington	113	2000	7.8
Remember_the_Titans	Sport	BoazYakin	DenzelWashington	113	2000	7.8
Remember_the_Titans	Biography	BoazYakin	WillPatton	113	2000	7.8
Remember_the_Titans	Drama	BoazYakin	WillPatton	113	2000	7.8
Remember_the_Titans	Sport	BoazYakin	WillPatton	113	2000	7.8
Remember_the_Titans	Biography	BoazYakin	WoodHarris	113	2000	7.8
Remember_the_Titans	Drama	BoazYakin	WoodHarris	113	2000	7.8
Remember_the_Titans	Sport	BoazYakin	WoodHarris	113	2000	7.8
Remember_the_Titans	Biography	BoazYakin	RyanHurst	113	2000	7.8
Remember_the_Titans	Drama	BoazYakin	RyanHurst	113	2000	7.8
Remember_the_Titans	Sport	BoazYakin	RyanHurst	113	2000	7.8
The_Conversation	Drama	FrancisFordCoppola	GeneHackman	113	1974	7.8
The_Conversation	Mystery	FrancisFordCoppola	GeneHackman	113	1974	7.8
The_Conversation	Thriller	FrancisFordCoppola	GeneHackman	113	1974	7.8
The_Conversation	Drama	FrancisFordCoppola	JohnCazale	113	1974	7.8
The_Conversation	Mystery	FrancisFordCoppola	JohnCazale	113	1974	7.8
The_Conversation	Thriller	FrancisFordCoppola	JohnCazale	113	1974	7.8
The_Conversation	Drama	FrancisFordCoppola	AllenGarfield	113	1974	7.8
The_Conversation	Mystery	FrancisFordCoppola	AllenGarfield	113	1974	7.8
The_Conversation	Thriller	FrancisFordCoppola	AllenGarfield	113	1974	7.8
The_Conversation	Drama	FrancisFordCoppola	FredericForrest	113	1974	7.8
The_Conversation	Mystery	FrancisFordCoppola	FredericForrest	113	1974	7.8
The_Conversation	Thriller	FrancisFordCoppola	FredericForrest	113	1974	7.8
The_Gentlemen	Action	GuyRitchie	MatthewMcConaughey	113	2019	7.8
The_Gentlemen	Comedy	GuyRitchie	MatthewMcConaughey	113	2019	7.8
The_Gentlemen	Crime	GuyRitchie	MatthewMcConaughey	113	2019	7.8
The_Gentlemen	Action	GuyRitchie	CharlieHunnam	113	2019	7.8
The_Gentlemen	Comedy	GuyRitchie	CharlieHunnam	113	2019	7.8
The_Gentlemen	Crime	GuyRitchie	CharlieHunnam	113	2019	7.8
The_Gentlemen	Action	GuyRitchie	MichelleDockery	113	2019	7.8
The_Gentlemen	Comedy	GuyRitchie	MichelleDockery	113	2019	7.8
The_Gentlemen	Crime	GuyRitchie	MichelleDockery	113	2019	7.8
The_Gentlemen	Action	GuyRitchie	JeremyStrong	113	2019	7.8
The_Gentlemen	Comedy	GuyRitchie	JeremyStrong	113	2019	7.8
The_Gentlemen	Crime	GuyRitchie	JeremyStrong	113	2019	7.8
Midnight_Cowboy	Drama	JohnSchlesinger	DustinHoffman	113	1969	7.8
Midnight_Cowboy	Drama	JohnSchlesinger	JonVoight	113	1969	7.8
Midnight_Cowboy	Drama	JohnSchlesinger	SylviaMiles	113	1969	7.8
Midnight_Cowboy	Drama	JohnSchlesinger	JohnMcGiver	113	1969	7.8
Celda_211	Action	DanielMonzón	LuisTosar	113	2009	7.6
Celda_211	Crime	DanielMonzón	LuisTosar	113	2009	7.6
Celda_211	Drama	DanielMonzón	LuisTosar	113	2009	7.6
Celda_211	Action	DanielMonzón	AlbertoAmmann	113	2009	7.6
Celda_211	Crime	DanielMonzón	AlbertoAmmann	113	2009	7.6
Celda_211	Drama	DanielMonzón	AlbertoAmmann	113	2009	7.6
Celda_211	Action	DanielMonzón	AntonioResines	113	2009	7.6
Celda_211	Crime	DanielMonzón	AntonioResines	113	2009	7.6
Celda_211	Drama	DanielMonzón	AntonioResines	113	2009	7.6
Celda_211	Action	DanielMonzón	ManuelMorón	113	2009	7.6
Celda_211	Crime	DanielMonzón	ManuelMorón	113	2009	7.6
Celda_211	Drama	DanielMonzón	ManuelMorón	113	2009	7.6
Togo	Adventure	EricsonCore	WillemDafoe	113	2019	7.9
Togo	Biography	EricsonCore	WillemDafoe	113	2019	7.9
Togo	Drama	EricsonCore	WillemDafoe	113	2019	7.9
Togo	Adventure	EricsonCore	JulianneNicholson	113	2019	7.9
Togo	Biography	EricsonCore	JulianneNicholson	113	2019	7.9
Togo	Drama	EricsonCore	JulianneNicholson	113	2019	7.9
Togo	Adventure	EricsonCore	ChristopherHeyerdahl	113	2019	7.9
Togo	Biography	EricsonCore	ChristopherHeyerdahl	113	2019	7.9
Togo	Drama	EricsonCore	ChristopherHeyerdahl	113	2019	7.9
Togo	Adventure	EricsonCore	RichardDormer	113	2019	7.9
Togo	Biography	EricsonCore	RichardDormer	113	2019	7.9
Togo	Drama	EricsonCore	RichardDormer	113	2019	7.9
Match_Point	Drama	WoodyAllen	ScarlettJohansson	124	2005	7.6
Match_Point	Romance	WoodyAllen	ScarlettJohansson	124	2005	7.6
Match_Point	Thriller	WoodyAllen	ScarlettJohansson	124	2005	7.6
Match_Point	Drama	WoodyAllen	JonathanRhysMeyers	124	2005	7.6
Match_Point	Romance	WoodyAllen	JonathanRhysMeyers	124	2005	7.6
Match_Point	Thriller	WoodyAllen	JonathanRhysMeyers	124	2005	7.6
Match_Point	Drama	WoodyAllen	EmilyMortimer	124	2005	7.6
Match_Point	Romance	WoodyAllen	EmilyMortimer	124	2005	7.6
Match_Point	Thriller	WoodyAllen	EmilyMortimer	124	2005	7.6
Match_Point	Drama	WoodyAllen	MatthewGoode	124	2005	7.6
Match_Point	Romance	WoodyAllen	MatthewGoode	124	2005	7.6
Match_Point	Thriller	WoodyAllen	MatthewGoode	124	2005	7.6
Badhaai_ho	Comedy	AmitRavindernathSharma	AyushmannKhurrana	124	2018	8.0
Badhaai_ho	Drama	AmitRavindernathSharma	AyushmannKhurrana	124	2018	8.0
Badhaai_ho	Comedy	AmitRavindernathSharma	NeenaGupta	124	2018	8.0
Badhaai_ho	Drama	AmitRavindernathSharma	NeenaGupta	124	2018	8.0
Badhaai_ho	Comedy	AmitRavindernathSharma	GajrajRao	124	2018	8.0
Badhaai_ho	Drama	AmitRavindernathSharma	GajrajRao	124	2018	8.0
Badhaai_ho	Comedy	AmitRavindernathSharma	SanyaMalhotra	124	2018	8.0
Badhaai_ho	Drama	AmitRavindernathSharma	SanyaMalhotra	124	2018	8.0
The_Empire_Strikes_Back	Action	IrvinKershner	MarkHamill	124	1980	8.7
The_Empire_Strikes_Back	Adventure	IrvinKershner	MarkHamill	124	1980	8.7
The_Empire_Strikes_Back	Fantasy	IrvinKershner	MarkHamill	124	1980	8.7
The_Empire_Strikes_Back	Action	IrvinKershner	HarrisonFord	124	1980	8.7
The_Empire_Strikes_Back	Adventure	IrvinKershner	HarrisonFord	124	1980	8.7
The_Empire_Strikes_Back	Fantasy	IrvinKershner	HarrisonFord	124	1980	8.7
The_Empire_Strikes_Back	Action	IrvinKershner	CarrieFisher	124	1980	8.7
The_Empire_Strikes_Back	Adventure	IrvinKershner	CarrieFisher	124	1980	8.7
The_Empire_Strikes_Back	Fantasy	IrvinKershner	CarrieFisher	124	1980	8.7
The_Empire_Strikes_Back	Action	IrvinKershner	BillyDeeWilliams	124	1980	8.7
The_Empire_Strikes_Back	Adventure	IrvinKershner	BillyDeeWilliams	124	1980	8.7
The_Empire_Strikes_Back	Fantasy	IrvinKershner	BillyDeeWilliams	124	1980	8.7
Sin_City	Crime	FrankMiller	RobertRodriguez	124	2005	8.0
Sin_City	Thriller	FrankMiller	RobertRodriguez	124	2005	8.0
Sin_City	Crime	FrankMiller	MickeyRourke	124	2005	8.0
Sin_City	Thriller	FrankMiller	MickeyRourke	124	2005	8.0
Sin_City	Crime	FrankMiller	CliveOwen	124	2005	8.0
Sin_City	Thriller	FrankMiller	CliveOwen	124	2005	8.0
Sin_City	Crime	FrankMiller	BruceWillis	124	2005	8.0
Sin_City	Thriller	FrankMiller	BruceWillis	124	2005	8.0
Sin_City	Crime	FrankMiller	JessicaAlba	124	2005	8.0
Sin_City	Thriller	FrankMiller	JessicaAlba	124	2005	8.0
Ordinary_People	Drama	RobertRedford	DonaldSutherland	124	1980	7.7
Ordinary_People	Drama	RobertRedford	MaryTylerMoore	124	1980	7.7
Ordinary_People	Drama	RobertRedford	JuddHirsch	124	1980	7.7
Ordinary_People	Drama	RobertRedford	TimothyHutton	124	1980	7.7
Cabaret	Drama	BobFosse	LizaMinnelli	124	1972	7.7
Cabaret	Music	BobFosse	LizaMinnelli	124	1972	7.7
Cabaret	Musical	BobFosse	LizaMinnelli	124	1972	7.7
Cabaret	Drama	BobFosse	MichaelYork	124	1972	7.7
Cabaret	Music	BobFosse	MichaelYork	124	1972	7.7
Cabaret	Musical	BobFosse	MichaelYork	124	1972	7.7
Cabaret	Drama	BobFosse	HelmutGriem	124	1972	7.7
Cabaret	Music	BobFosse	HelmutGriem	124	1972	7.7
Cabaret	Musical	BobFosse	HelmutGriem	124	1972	7.7
Cabaret	Drama	BobFosse	JoelGrey	124	1972	7.7
Cabaret	Music	BobFosse	JoelGrey	124	1972	7.7
Cabaret	Musical	BobFosse	JoelGrey	124	1972	7.7
Jaws	Adventure	StevenSpielberg	RoyScheider	124	1975	8.1
Jaws	Thriller	StevenSpielberg	RoyScheider	124	1975	8.1
Jaws	Adventure	StevenSpielberg	RobertShaw	124	1975	8.1
Jaws	Thriller	StevenSpielberg	RobertShaw	124	1975	8.1
Jaws	Adventure	StevenSpielberg	RichardDreyfuss	124	1975	8.1
Jaws	Thriller	StevenSpielberg	RichardDreyfuss	124	1975	8.1
Jaws	Adventure	StevenSpielberg	LorraineGary	124	1975	8.1
Jaws	Thriller	StevenSpielberg	LorraineGary	124	1975	8.1
The_Caine_Mutiny	Drama	EdwardDmytryk	HumphreyBogart	124	1954	7.7
The_Caine_Mutiny	War	EdwardDmytryk	HumphreyBogart	124	1954	7.7
The_Caine_Mutiny	Drama	EdwardDmytryk	JoséFerrer	124	1954	7.7
The_Caine_Mutiny	War	EdwardDmytryk	JoséFerrer	124	1954	7.7
The_Caine_Mutiny	Drama	EdwardDmytryk	VanJohnson	124	1954	7.7
The_Caine_Mutiny	War	EdwardDmytryk	VanJohnson	124	1954	7.7
The_Caine_Mutiny	Drama	EdwardDmytryk	FredMacMurray	124	1954	7.7
The_Caine_Mutiny	War	EdwardDmytryk	FredMacMurray	124	1954	7.7
