Character,Item,ItemCount
Alchemist 8056960913,radiance,1
Alchemist 8056960913,abyssal_blade,1
Alchemist 8056960913,assault,1
Alchemist 8056960913,phase_boots,1
Alchemist 8056960913,black_king_bar,1
Timbersaw 8056960913,blink,1
Timbersaw 8056960913,cheese,1
Timbersaw 8056960913,octarine_core,1
Timbersaw 8056960913,black_king_bar,1
Timbersaw 8056960913,Yasha and Kaya,1
Timbersaw 8056960913,shivas_guard,1
Bristleback 8056960913,heart,1
Bristleback 8056960913,black_king_bar,1
Bristleback 8056960913,bloodstone,1
Bristleback 8056960913,sange_and_yasha,1
Bristleback 8056960913,sphere,1
Bristleback 8056960913,power_treads,1
Lion 8056960913,blink,1
Lion 8056960913,force_staff,1
Lion 8056960913,ward_observer,1
Lion 8056960913,octarine_core,1
Lion 8056960913,Greater Healing Lotus,1
Lion 8056960913,tranquil_boots,1
Enchantress 8057125074,hurricane_pike,1
Enchantress 8057125074,black_king_bar,1
Enchantress 8057125074,Mage Slayer,1
Enchantress 8057125074,sphere,1
Enchantress 8057125074,gem,1
Enchantress 8057125074,power_treads,1
Alchemist 8057125074,blink,1
Alchemist 8057125074,radiance,1
Alchemist 8057125074,abyssal_blade,1
Alchemist 8057125074,assault,1
Alchemist 8057125074,phase_boots,1
Alchemist 8057125074,black_king_bar,1
Lina 8057125074,ultimate_scepter,1
Lina 8057125074,ethereal_blade,1
Lina 8057125074,travel_boots,1
Lina 8057125074,black_king_bar,1
Lina 8057125074,invis_sword,1
Lina 8057125074,sphere,1
Magnus 8057125074,Harpoon,1
Magnus 8057125074,refresher,1
Magnus 8057125074,black_king_bar,1
Magnus 8057125074,Overwhelming Blink,1
Magnus 8057125074,sange_and_yasha,1
Magnus 8057125074,sphere,1
Tusk 8057125074,Aeon Disk,1
Tusk 8057125074,blink,1
Tusk 8057125074,cyclone,1
Tusk 8057125074,ward_sentry,1
Tusk 8057125074,empty,1
Tusk 8057125074,phase_boots,1
Mars 8057125074,sheepstick,1
Mars 8057125074,blink,1
Mars 8057125074,cyclone,1
Mars 8057125074,phase_boots,1
Mars 8057125074,soul_ring,1
Mars 8057125074,black_king_bar,1
Hoodwink 8057125074,magic_wand,1
Hoodwink 8057125074,dragon_lance,1
Hoodwink 8057125074,diffusal_blade,1
Hoodwink 8057125074,arcane_boots,1
Hoodwink 8057125074,lesser_crit,1
Hoodwink 8057125074,ward_dispenser,1
Dragon Knight 8057125074,blink,1
Dragon Knight 8057125074,magic_wand,1
Dragon Knight 8057125074,hurricane_pike,1
Dragon Knight 8057125074,greater_crit,1
Dragon Knight 8057125074,sange_and_yasha,1
Dragon Knight 8057125074,power_treads,1
Morphling 8057125074,blink,1
Morphling 8057125074,Khanda,1
Morphling 8057125074,vladmir,1
Morphling 8057125074,manta,1
Morphling 8057125074,sphere,1
Morphling 8057125074,power_treads,1
Chen 8057125074,ghost,1
Chen 8057125074,guardian_greaves,1
Chen 8057125074,ward_observer,1
Chen 8057125074,ancient_janggo,1
Chen 8057125074,pipe,1
Chen 8057125074,gem,1
Earth Spirit 8057869002,magic_wand,1
Earth Spirit 8057869002,force_staff,1
Earth Spirit 8057869002,vladmir,1
Earth Spirit 8057869002,arcane_boots,1
Earth Spirit 8057869002,wind_lace,1
Earth Spirit 8057869002,ward_dispenser,1
Magnus 8057869002,blink,1
Magnus 8057869002,ultimate_scepter,1
Magnus 8057869002,refresher,1
Magnus 8057869002,black_king_bar,1
Magnus 8057869002,sphere,1
Magnus 8057869002,power_treads,1
Sniper 8057869002,monkey_king_bar,1
Sniper 8057869002,hurricane_pike,1
Sniper 8057869002,sphere,1
Sniper 8057869002,black_king_bar,1
Sniper 8057869002,Swift Blink,1
Sniper 8057869002,mjollnir,1
Muerta 8057869002,empty,2
Muerta 8057869002,Nullifier,1
Muerta 8057869002,cyclone,1
Muerta 8057869002,rod_of_atos,1
Muerta 8057869002,arcane_boots,1
Drow Ranger 8057869002,hurricane_pike,1
Drow Ranger 8057869002,greater_crit,1
Drow Ranger 8057869002,manta,1
Drow Ranger 8057869002,silver_edge,1
Drow Ranger 8057869002,sphere,1
Drow Ranger 8057869002,power_treads,1
Dragon Knight 8057869002,hurricane_pike,1
Dragon Knight 8057869002,greater_crit,1
Dragon Knight 8057869002,black_king_bar,1
Dragon Knight 8057869002,sange_and_yasha,1
Dragon Knight 8057869002,Swift Blink,1
Dragon Knight 8057869002,satanic,1
Huskar 8057869002,ghost,1
Huskar 8057869002,hurricane_pike,1
Huskar 8057869002,assault,1
Huskar 8057869002,travel_boots,1
Huskar 8057869002,heavens_halberd,1
Huskar 8057869002,armlet,1
Timbersaw 8057869002,blink,1
Timbersaw 8057869002,refresher,1
Timbersaw 8057869002,Kaya and Sange,1
Timbersaw 8057869002,crimson_guard,1
Timbersaw 8057869002,black_king_bar,1
Timbersaw 8057869002,shivas_guard,1
Lion 8057869002,blink,1
Lion 8057869002,Boots of Bearing,1
Lion 8057869002,ghost,1
Lion 8057869002,travel_boots,1
Lion 8057869002,wind_lace,1
Lion 8057869002,invis_sword,1
Enchantress 8057869002,blink,1
Enchantress 8057869002,Wind Waker,1
Enchantress 8057869002,solar_crest,1
Enchantress 8057869002,hurricane_pike,1
Enchantress 8057869002,boots,1
Enchantress 8057869002,gem,1
Slark 8058023635,magic_stick,1
Slark 8058023635,wraith_band,1
Slark 8058023635,ultimate_scepter,1
Slark 8058023635,diffusal_blade,1
Slark 8058023635,Mage Slayer,1
Slark 8058023635,power_treads,1
Earth Spirit 8058023635,magic_wand,1
Earth Spirit 8058023635,quelling_blade,1
Earth Spirit 8058023635,black_king_bar,1
Earth Spirit 8058023635,power_treads,1
Earth Spirit 8058023635,veil_of_discord,1
Earth Spirit 8058023635,blade_mail,1
Primal Beast 8058023635,Nullifier,1
Primal Beast 8058023635,soul_ring,1
Primal Beast 8058023635,phase_boots,1
Primal Beast 8058023635,wind_lace,1
Primal Beast 8058023635,black_king_bar,1
Primal Beast 8058023635,blade_mail,1
Batrider 8058023635,blink,1
Batrider 8058023635,magic_stick,1
Batrider 8058023635,force_staff,1
Batrider 8058023635,dust,1
Batrider 8058023635,wind_lace,1
Batrider 8058023635,boots,1
Enchantress 8058023635,empty,1
Enchantress 8058023635,magic_wand,1
Enchantress 8058023635,force_staff,1
Enchantress 8058023635,Great Healing Lotus,1
Enchantress 8058023635,ancient_janggo,1
Enchantress 8058023635,boots,1
Pugna 8058023635,lotus_orb,1
Pugna 8058023635,magic_wand,1
Pugna 8058023635,arcane_boots,1
Pugna 8058023635,ward_dispenser,1
Pugna 8058023635,smoke_of_deceit,1
Pugna 8058023635,glimmer_cape,1
Terrorblade 8058023635,bracer,2
Terrorblade 8058023635,manta,1
Terrorblade 8058023635,ultimate_orb,1
Terrorblade 8058023635,pipe,1
Terrorblade 8058023635,power_treads,1
Storm Spirit 8058023635,orchid,1
Storm Spirit 8058023635,magic_wand,1
Storm Spirit 8058023635,null_talisman,1
Storm Spirit 8058023635,Kaya and Sange,1
Storm Spirit 8058023635,black_king_bar,1
Storm Spirit 8058023635,power_treads,1
Muerta 8058023635,empty,1
Muerta 8058023635,magic_wand,1
Muerta 8058023635,null_talisman,1
Muerta 8058023635,rod_of_atos,1
Muerta 8058023635,arcane_boots,1
Muerta 8058023635,ancient_janggo,1
Razor 8058023635,magic_wand,1
Razor 8058023635,manta,1
Razor 8058023635,black_king_bar,1
Razor 8058023635,Falcon Blade,1
Razor 8058023635,satanic,1
Razor 8058023635,power_treads,1
Magnus 8058124306,blink,1
Magnus 8058124306,bracer,1
Magnus 8058124306,Harpoon,1
Magnus 8058124306,manta,1
Magnus 8058124306,black_king_bar,1
Magnus 8058124306,power_treads,1
Earth Spirit 8058124306,magic_wand,1
Earth Spirit 8058124306,black_king_bar,1
Earth Spirit 8058124306,shivas_guard,1
Earth Spirit 8058124306,sange_and_yasha,1
Earth Spirit 8058124306,power_treads,1
Earth Spirit 8058124306,blade_mail,1
Mars 8058124306,sheepstick,1
Mars 8058124306,blink,1
Mars 8058124306,Nullifier,1
Mars 8058124306,phase_boots,1
Mars 8058124306,soul_ring,1
Mars 8058124306,black_king_bar,1
Muerta 8058124306,empty,1
Muerta 8058124306,magic_wand,1
Muerta 8058124306,force_staff,1
Muerta 8058124306,rod_of_atos,1
Muerta 8058124306,arcane_boots,1
Muerta 8058124306,ancient_janggo,1
Phoenix 8058124306,force_staff,1
Phoenix 8058124306,dust,1
Phoenix 8058124306,ward_dispenser,1
Phoenix 8058124306,tranquil_boots,1
Phoenix 8058124306,pipe,1
Phoenix 8058124306,gem,1
Pugna 8058124306,magic_wand,1
Pugna 8058124306,aether_lens,1
Pugna 8058124306,arcane_boots,1
Pugna 8058124306,gem,1
Pugna 8058124306,smoke_of_deceit,1
Pugna 8058124306,glimmer_cape,1
Terrorblade 8058124306,skadi,1
Terrorblade 8058124306,sange_and_yasha,1
Terrorblade 8058124306,bracer,1
Terrorblade 8058124306,black_king_bar,1
Terrorblade 8058124306,pipe,1
Terrorblade 8058124306,power_treads,1
Tiny 8058124306,blink,1
Tiny 8058124306,Khanda,1
Tiny 8058124306,assault,1
Tiny 8058124306,phase_boots,1
Tiny 8058124306,soul_ring,1
Tiny 8058124306,black_king_bar,1
Techies 8058124306,blink,1
Techies 8058124306,cyclone,1
Techies 8058124306,null_talisman,1
Techies 8058124306,arcane_boots,1
Techies 8058124306,ward_dispenser,1
Techies 8058124306,smoke_of_deceit,1
Gyrocopter 8058124306,butterfly,1
Gyrocopter 8058124306,ultimate_scepter,1
Gyrocopter 8058124306,greater_crit,1
Gyrocopter 8058124306,black_king_bar,1
Gyrocopter 8058124306,satanic,1
Gyrocopter 8058124306,power_treads,1
Morphling 8058249772,butterfly,1
Morphling 8058249772,greater_crit,1
Morphling 8058249772,manta,1
Morphling 8058249772,black_king_bar,1
Morphling 8058249772,aegis,1
Morphling 8058249772,Swift Blink,1
Enchantress 8058249772,cheese,1
Enchantress 8058249772,lotus_orb,1
Enchantress 8058249772,solar_crest,1
Enchantress 8058249772,hurricane_pike,1
Enchantress 8058249772,monkey_king_bar,1
Enchantress 8058249772,gem,1
Dawnbreaker 8058249772,empty,1
Dawnbreaker 8058249772,Nullifier,1
Dawnbreaker 8058249772,assault,1
Dawnbreaker 8058249772,Overwhelming Blink,1
Dawnbreaker 8058249772,sange_and_yasha,1
Dawnbreaker 8058249772,satanic,1
Rubick 8058249772,blink,1
Rubick 8058249772,Wind Waker,1
Rubick 8058249772,force_staff,1
Rubick 8058249772,ward_sentry,1
Rubick 8058249772,travel_boots,1
Rubick 8058249772,gem,1
Queen Of Pain 8058249772,Aeon Disk,1
Queen Of Pain 8058249772,cyclone,1
Queen Of Pain 8058249772,dagon_3,1
Queen Of Pain 8058249772,octarine_core,1
Queen Of Pain 8058249772,Kaya and Sange,1
Queen Of Pain 8058249772,shivas_guard,1
Pugna 8058249772,blink,1
Pugna 8058249772,force_staff,1
Pugna 8058249772,aether_lens,1
Pugna 8058249772,octarine_core,1
Pugna 8058249772,empty,1
Pugna 8058249772,glimmer_cape,1
Wraith King 8058249772,blink,1
Wraith King 8058249772,Nullifier,1
Wraith King 8058249772,refresher,1
Wraith King 8058249772,assault,1
Wraith King 8058249772,black_king_bar,1
Wraith King 8058249772,bloodthorn,1
Magnus 8058249772,blink,1
Magnus 8058249772,octarine_core,1
Magnus 8058249772,refresher,1
Magnus 8058249772,black_king_bar,1
Magnus 8058249772,Yasha and Kaya,1
Magnus 8058249772,sphere,1
Broodmother 8058249772,monkey_king_bar,1
Broodmother 8058249772,Harpoon,1
Broodmother 8058249772,manta,1
Broodmother 8058249772,black_king_bar,1
Broodmother 8058249772,Swift Blink,1
Broodmother 8058249772,sphere,1
Tusk 8058249772,blink,1
Tusk 8058249772,Nullifier,1
Tusk 8058249772,cyclone,1
Tusk 8058249772,ward_sentry,1
Tusk 8058249772,empty,1
Tusk 8058249772,phase_boots,1
Phoenix 8058358558,empty,1
Phoenix 8058358558,magic_wand,1
Phoenix 8058358558,force_staff,1
Phoenix 8058358558,null_talisman,1
Phoenix 8058358558,tranquil_boots,1
Phoenix 8058358558,pipe,1
Magnus 8058358558,blink,1
Magnus 8058358558,null_talisman,1
Magnus 8058358558,black_king_bar,1
Magnus 8058358558,ultimate_orb,1
Magnus 8058358558,echo_sabre,1
Magnus 8058358558,power_treads,1
Razor 8058358558,magic_wand,1
Razor 8058358558,wraith_band,1
Razor 8058358558,black_king_bar,1
Razor 8058358558,wind_lace,1
Razor 8058358558,sange_and_yasha,1
Razor 8058358558,power_treads,1
Mars 8058358558,blink,1
Mars 8058358558,dust,1
Mars 8058358558,refresher,1
Mars 8058358558,phase_boots,1
Mars 8058358558,soul_ring,1
Mars 8058358558,black_king_bar,1
Lion 8058358558,empty,1
Lion 8058358558,blink,1
Lion 8058358558,magic_wand,1
Lion 8058358558,force_staff,1
Lion 8058358558,dust,1
Lion 8058358558,tranquil_boots,1
Dragon Knight 8058358558,greater_crit,1
Dragon Knight 8058358558,black_king_bar,1
Dragon Knight 8058358558,armlet,1
Dragon Knight 8058358558,sange_and_yasha,1
Dragon Knight 8058358558,satanic,1
Dragon Knight 8058358558,power_treads,1
Shadow Demon 8058358558,blink,1
Shadow Demon 8058358558,magic_wand,1
Shadow Demon 8058358558,force_staff,1
Shadow Demon 8058358558,arcane_boots,1
Shadow Demon 8058358558,gem,1
Shadow Demon 8058358558,glimmer_cape,1
Centaur Warrunner 8058358558,blink,1
Centaur Warrunner 8058358558,lotus_orb,1
Centaur Warrunner 8058358558,bracer,1
Centaur Warrunner 8058358558,shivas_guard,1
Centaur Warrunner 8058358558,pipe,1
Centaur Warrunner 8058358558,blade_mail,1
Muerta 8058358558,empty,1
Muerta 8058358558,Boots of Bearing,1
Muerta 8058358558,magic_wand,1
Muerta 8058358558,hurricane_pike,1
Muerta 8058358558,rod_of_atos,1
Muerta 8058358558,gem,1
Lina 8058358558,aether_lens,1
Lina 8058358558,octarine_core,1
Lina 8058358558,ultimate_scepter,1
Lina 8058358558,null_talisman,1
Lina 8058358558,travel_boots,1
Lina 8058358558,black_king_bar,1
Shadow Demon 8059269676,blink,1
Shadow Demon 8059269676,magic_wand,1
Shadow Demon 8059269676,ghost,1
Shadow Demon 8059269676,solar_crest,1
Shadow Demon 8059269676,arcane_boots,1
Shadow Demon 8059269676,gem,1
Beastmaster 8059269676,blink,1
Beastmaster 8059269676,lotus_orb,1
Beastmaster 8059269676,black_king_bar,1
Beastmaster 8059269676,pipe,1
Beastmaster 8059269676,empty,1
Beastmaster 8059269676,boots,1
Sniper 8059269676,empty,1
Sniper 8059269676,hurricane_pike,1
Sniper 8059269676,greater_crit,1
Sniper 8059269676,black_king_bar,1
Sniper 8059269676,mjollnir,1
Sniper 8059269676,power_treads,1
Gyrocopter 8059269676,force_staff,1
Gyrocopter 8059269676,tranquil_boots,1
Gyrocopter 8059269676,ancient_janggo,1
Gyrocopter 8059269676,ward_dispenser,1
Gyrocopter 8059269676,smoke_of_deceit,1
Gyrocopter 8059269676,glimmer_cape,1
Alchemist 8059269676,blink,1
Alchemist 8059269676,radiance,1
Alchemist 8059269676,basher,1
Alchemist 8059269676,assault,1
Alchemist 8059269676,phase_boots,1
Alchemist 8059269676,manta,1
Ogre Magi 8059269676,magic_wand,1
Ogre Magi 8059269676,bracer,1
Ogre Magi 8059269676,soul_ring,1
Ogre Magi 8059269676,tranquil_boots,1
Ogre Magi 8059269676,ancient_janggo,1
Ogre Magi 8059269676,smoke_of_deceit,1
Terrorblade 8059269676,blink,1
Terrorblade 8059269676,magic_wand,1
Terrorblade 8059269676,sange_and_yasha,1
Terrorblade 8059269676,ultimate_orb,1
Terrorblade 8059269676,pipe,1
Terrorblade 8059269676,power_treads,1
Invoker 8059269676,hurricane_pike,1
Invoker 8059269676,wraith_band,1
Invoker 8059269676,Witch Blade,1
Invoker 8059269676,sphere,1
Invoker 8059269676,gem,1
Invoker 8059269676,power_treads,1
Dark Willow 8059269676,blink,1
Dark Willow 8059269676,magic_wand,1
Dark Willow 8059269676,solar_crest,1
Dark Willow 8059269676,wind_lace,1
Dark Willow 8059269676,tranquil_boots,1
Dark Willow 8059269676,ward_dispenser,1
Razor 8059269676,blink,1
Razor 8059269676,hurricane_pike,1
Razor 8059269676,black_king_bar,1
Razor 8059269676,Falcon Blade,1
Razor 8059269676,sange_and_yasha,1
Razor 8059269676,power_treads,1
Pugna 8059395636,magic_wand,1
Pugna 8059395636,force_staff,1
Pugna 8059395636,bracer,1
Pugna 8059395636,arcane_boots,1
Pugna 8059395636,ward_dispenser,1
Pugna 8059395636,glimmer_cape,1
Terrorblade 8059395636,sange_and_yasha,1
Terrorblade 8059395636,hurricane_pike,1
Terrorblade 8059395636,dust,1
Terrorblade 8059395636,black_king_bar,1
Terrorblade 8059395636,pipe,1
Terrorblade 8059395636,power_treads,1
Tiny 8059395636,blink,1
Tiny 8059395636,bottle,1
Tiny 8059395636,Khanda,1
Tiny 8059395636,assault,1
Tiny 8059395636,phase_boots,1
Tiny 8059395636,black_king_bar,1
Doom 8059395636,empty,1
Doom 8059395636,lotus_orb,1
Doom 8059395636,Boots of Bearing,1
Doom 8059395636,force_staff,1
Doom 8059395636,wind_lace,1
Doom 8059395636,cloak,1
Templar Assassin 8059395636,empty,1
Templar Assassin 8059395636,hurricane_pike,1
Templar Assassin 8059395636,desolator,1
Templar Assassin 8059395636,greater_crit,1
Templar Assassin 8059395636,black_king_bar,1
Templar Assassin 8059395636,Swift Blink,1
Chen 8059395636,empty,1
Chen 8059395636,Boots of Bearing,1
Chen 8059395636,magic_wand,1
Chen 8059395636,solar_crest,1
Chen 8059395636,guardian_greaves,1
Chen 8059395636,gem,1
Centaur Warrunner 8059395636,empty,1
Centaur Warrunner 8059395636,blink,1
Centaur Warrunner 8059395636,crimson_guard,1
Centaur Warrunner 8059395636,heart,1
Centaur Warrunner 8059395636,pipe,1
Centaur Warrunner 8059395636,blade_mail,1
Earth Spirit 8059395636,octarine_core,1
Earth Spirit 8059395636,refresher,1
Earth Spirit 8059395636,black_king_bar,1
Earth Spirit 8059395636,shivas_guard,1
Earth Spirit 8059395636,power_treads,1
Earth Spirit 8059395636,blade_mail,1
Muerta 8059395636,sheepstick,1
Muerta 8059395636,force_staff,1
Muerta 8059395636,null_talisman,1
Muerta 8059395636,arcane_boots,1
Muerta 8059395636,smoke_of_deceit,1
Muerta 8059395636,glimmer_cape,1
Razor 8059395636,rapier,1
Razor 8059395636,refresher,1
Razor 8059395636,manta,1
Razor 8059395636,black_king_bar,1
Razor 8059395636,aegis,1
Razor 8059395636,satanic,1
Ursa 8059599922,monkey_king_bar,1
Ursa 8059599922,octarine_core,1
Ursa 8059599922,bfury,1
Ursa 8059599922,black_king_bar,1
Ursa 8059599922,Overwhelming Blink,1
Ursa 8059599922,travel_boots_2,1
Sand King 8059599922,blink,1
Sand King 8059599922,Wind Waker,1
Sand King 8059599922,refresher,1
Sand King 8059599922,black_king_bar,1
Sand King 8059599922,shivas_guard,1
Sand King 8059599922,bloodstone,1
Primal Beast 8059599922,blink,1
Primal Beast 8059599922,refresher,1
Primal Beast 8059599922,phase_boots,1
Primal Beast 8059599922,black_king_bar,1
Primal Beast 8059599922,shivas_guard,1
Primal Beast 8059599922,sange_and_yasha,1
Muerta 8059599922,Boots of Bearing,1
Muerta 8059599922,hurricane_pike,1
Muerta 8059599922,monkey_king_bar,1
Muerta 8059599922,rod_of_atos,1
Muerta 8059599922,invis_sword,1
Muerta 8059599922,gem,1
Pugna 8059599922,blink,1
Pugna 8059599922,cyclone,1
Pugna 8059599922,aether_lens,1
Pugna 8059599922,ward_sentry,1
Pugna 8059599922,arcane_boots,1
Pugna 8059599922,gem,1
Templar Assassin 8059599922,blink,1
Templar Assassin 8059599922,hurricane_pike,1
Templar Assassin 8059599922,desolator,1
Templar Assassin 8059599922,greater_crit,1
Templar Assassin 8059599922,black_king_bar,1
Templar Assassin 8059599922,power_treads,1
Enchantress 8059599922,empty,1
Enchantress 8059599922,hurricane_pike,1
Enchantress 8059599922,ward_observer,1
Enchantress 8059599922,black_king_bar,1
Enchantress 8059599922,glimmer_cape,1
Enchantress 8059599922,power_treads,1
Terrorblade 8059599922,hurricane_pike,1
Terrorblade 8059599922,sange_and_yasha,1
Terrorblade 8059599922,butterfly,1
Terrorblade 8059599922,lesser_crit,1
Terrorblade 8059599922,pipe,1
Terrorblade 8059599922,power_treads,1
Magnus 8059599922,blink,1
Magnus 8059599922,force_staff,1
Magnus 8059599922,dust,1
Magnus 8059599922,aether_lens,1
Magnus 8059599922,ward_dispenser,1
Magnus 8059599922,boots,1
Invoker 8059599922,Nullifier,1
Invoker 8059599922,hurricane_pike,1
Invoker 8059599922,black_king_bar,1
Invoker 8059599922,Witch Blade,1
Invoker 8059599922,sphere,1
Invoker 8059599922,power_treads,1
Drow Ranger 8059708053,hurricane_pike,1
Drow Ranger 8059708053,wraith_band,1
Drow Ranger 8059708053,manta,1
Drow Ranger 8059708053,Falcon Blade,1
Drow Ranger 8059708053,invis_sword,1
Drow Ranger 8059708053,power_treads,1
Ogre Magi 8059708053,magic_wand,1
Ogre Magi 8059708053,force_staff,1
Ogre Magi 8059708053,empty,1
Ogre Magi 8059708053,arcane_boots,1
Ogre Magi 8059708053,gem,1
Ogre Magi 8059708053,cloak,1
Dawnbreaker 8059708053,null_talisman,1
Dawnbreaker 8059708053,assault,1
Dawnbreaker 8059708053,soul_ring,1
Dawnbreaker 8059708053,phase_boots,1
Dawnbreaker 8059708053,sange_and_yasha,1
Dawnbreaker 8059708053,satanic,1
Muerta 8059708053,magic_wand,1
Muerta 8059708053,force_staff,1
Muerta 8059708053,rod_of_atos,1
Muerta 8059708053,ancient_janggo,1
Muerta 8059708053,ward_dispenser,1
Muerta 8059708053,boots,1
Nature'S Prophet 8059708053,sheepstick,1
Nature'S Prophet 8059708053,magic_wand,1
Nature'S Prophet 8059708053,hurricane_pike,1
Nature'S Prophet 8059708053,Witch Blade,1
Nature'S Prophet 8059708053,mjollnir,1
Nature'S Prophet 8059708053,power_treads,1
Ursa 8059708053,refresher,1
Ursa 8059708053,bfury,1
Ursa 8059708053,phase_boots,1
Ursa 8059708053,black_king_bar,1
Ursa 8059708053,aegis,1
Ursa 8059708053,Swift Blink,1
Queen Of Pain 8059708053,Kaya,1
Queen Of Pain 8059708053,cyclone,1
Queen Of Pain 8059708053,dagon,1
Queen Of Pain 8059708053,ultimate_scepter,1
Queen Of Pain 8059708053,black_king_bar,1
Queen Of Pain 8059708053,shivas_guard,1
Terrorblade 8059708053,blink,1
Terrorblade 8059708053,orchid,1
Terrorblade 8059708053,ultimate_scepter,1
Terrorblade 8059708053,assault,1
Terrorblade 8059708053,manta,1
Terrorblade 8059708053,power_treads,1
Clockwerk 8059708053,empty,1
Clockwerk 8059708053,Boots of Bearing,1
Clockwerk 8059708053,cyclone,1
Clockwerk 8059708053,magic_wand,1
Clockwerk 8059708053,ghost,1
Clockwerk 8059708053,ultimate_scepter,1
Pugna 8059708053,empty,1
Pugna 8059708053,force_staff,1
Pugna 8059708053,aether_lens,1
Pugna 8059708053,tranquil_boots,1
Pugna 8059708053,ward_dispenser,1
Pugna 8059708053,glimmer_cape,1
Phoenix 8060944213,sheepstick,1
Phoenix 8060944213,cyclone,1
Phoenix 8060944213,ward_sentry,1
Phoenix 8060944213,tranquil_boots,1
Phoenix 8060944213,smoke_of_deceit,1
Phoenix 8060944213,glimmer_cape,1
Beastmaster 8060944213,blink,1
Beastmaster 8060944213,dust,1
Beastmaster 8060944213,ultimate_scepter,1
Beastmaster 8060944213,arcane_boots,1
Beastmaster 8060944213,black_king_bar,1
Beastmaster 8060944213,pipe,1
Tiny 8060944213,blink,1
Tiny 8060944213,Khanda,1
Tiny 8060944213,phase_boots,1
Tiny 8060944213,soul_ring,1
Tiny 8060944213,black_king_bar,1
Tiny 8060944213,moon_shard,1
Muerta 8060944213,Boots of Bearing,1
Muerta 8060944213,magic_wand,1
Muerta 8060944213,force_staff,1
Muerta 8060944213,dust,1
Muerta 8060944213,rod_of_atos,1
Muerta 8060944213,smoke_of_deceit,1
Alchemist 8060944213,radiance,1
Alchemist 8060944213,abyssal_blade,1
Alchemist 8060944213,assault,1
Alchemist 8060944213,phase_boots,1
Alchemist 8060944213,black_king_bar,1
Alchemist 8060944213,Swift Blink,1
Monkey King 8060944213,skadi,1
Monkey King 8060944213,greater_crit,1
Monkey King 8060944213,refresher,1
Monkey King 8060944213,black_king_bar,1
Monkey King 8060944213,sphere,1
Monkey King 8060944213,mjollnir,1
Storm Spirit 8060944213,refresher,1
Storm Spirit 8060944213,Parasma,1
Storm Spirit 8060944213,black_king_bar,1
Storm Spirit 8060944213,aegis,1
Storm Spirit 8060944213,sphere,1
Storm Spirit 8060944213,power_treads,1
Doom 8060944213,blink,1
Doom 8060944213,octarine_core,1
Doom 8060944213,refresher,1
Doom 8060944213,phase_boots,1
Doom 8060944213,black_king_bar,1
Doom 8060944213,shivas_guard,1
Hoodwink 8060944213,force_staff,1
Hoodwink 8060944213,dust,1
Hoodwink 8060944213,platemail,1
Hoodwink 8060944213,arcane_boots,1
Hoodwink 8060944213,Gleipnir,1
Hoodwink 8060944213,gem,1
Crystal Maiden 8060944213,empty,1
Crystal Maiden 8060944213,Aeon Disk,1
Crystal Maiden 8060944213,force_staff,1
Crystal Maiden 8060944213,ward_sentry,1
Crystal Maiden 8060944213,tranquil_boots,1
Crystal Maiden 8060944213,glimmer_cape,1
Templar Assassin 8061100515,empty,1
Templar Assassin 8061100515,hurricane_pike,1
Templar Assassin 8061100515,desolator,1
Templar Assassin 8061100515,greater_crit,1
Templar Assassin 8061100515,black_king_bar,1
Templar Assassin 8061100515,Swift Blink,1
Timbersaw 8061100515,ultimate_scepter,1
Timbersaw 8061100515,refresher,1
Timbersaw 8061100515,Kaya and Sange,1
Timbersaw 8061100515,black_king_bar,1
Timbersaw 8061100515,shivas_guard,1
Timbersaw 8061100515,Overwhelming Blink,1
Doom 8061100515,blink,1
Doom 8061100515,octarine_core,1
Doom 8061100515,refresher,1
Doom 8061100515,black_king_bar,1
Doom 8061100515,shivas_guard,1
Doom 8061100515,boots,1
Batrider 8061100515,blink,1
Batrider 8061100515,rapier,1
Batrider 8061100515,force_staff,1
Batrider 8061100515,aether_lens,1
Batrider 8061100515,black_king_bar,1
Batrider 8061100515,boots,1
Ogre Magi 8061100515,sheepstick,1
Ogre Magi 8061100515,solar_crest,1
Ogre Magi 8061100515,force_staff,1
Ogre Magi 8061100515,soul_ring,1
Ogre Magi 8061100515,tranquil_boots,1
Ogre Magi 8061100515,gem,1
Enchantress 8061100515,magic_wand,1
Enchantress 8061100515,solar_crest,1
Enchantress 8061100515,hurricane_pike,1
Enchantress 8061100515,dust,1
Enchantress 8061100515,hyperstone,1
Enchantress 8061100515,power_treads,1
Enigma 8061100515,blink,1
Enigma 8061100515,Boots of Bearing,1
Enigma 8061100515,dust,1
Enigma 8061100515,refresher,1
Enigma 8061100515,black_king_bar,1
Enigma 8061100515,sphere,1
Sand King 8061100515,blink,1
Sand King 8061100515,phase_boots,1
Sand King 8061100515,black_king_bar,1
Sand King 8061100515,shivas_guard,1
Sand King 8061100515,bloodstone,1
Sand King 8061100515,sphere,1
Muerta 8061100515,empty,1
Muerta 8061100515,ward_dispenser,1
Muerta 8061100515,black_king_bar,1
Muerta 8061100515,lesser_crit,1
Muerta 8061100515,Gleipnir,1
Muerta 8061100515,boots,1
Dragon Knight 8061100515,greater_crit,1
Dragon Knight 8061100515,black_king_bar,1
Dragon Knight 8061100515,armlet,1
Dragon Knight 8061100515,sange_and_yasha,1
Dragon Knight 8061100515,sphere,1
Dragon Knight 8061100515,power_treads,1
