id,label,type,color,size
Character_2046,Ulf,Character,#3498DB,10
Character_2047,Unknown,Character,#3498DB,10
Character_2048,Ulf the White,Character,#3498DB,10
Character_2049,Unknown,Character,#3498DB,10
Character_2050,Ulmer,Character,#3498DB,10
Character_2051,Unknown,Character,#3498DB,10
Character_2052,Unknown,Character,#3498DB,10
Character_2053,Unknown,Character,#3498DB,10
Character_2054,Unknown,Character,#3498DB,10
Character_2055,Unknown,Character,#3498DB,10
Character_2056,Urras Greyiron,Character,#3498DB,10
Character_2057,Urrathon,Character,#3498DB,10
Character_2058,Unknown,Character,#3498DB,10
Character_2059,Urron Greyiron,Character,#3498DB,10
Character_2060,Urswyck,Character,#3498DB,10
Character_2061,Unknown,Character,#3498DB,10
Character_2062,Unknown,Character,#3498DB,10
Character_2063,Unknown,Character,#3498DB,10
Character_2064,Vaellyn,Character,#3498DB,10
Character_2065,Val,Character,#3498DB,10
Character_2066,Varamyr,Character,#3498DB,10
Character_2067,Vargo Hoat,Character,#3498DB,10
Character_2068,Unknown,Character,#3498DB,10
Character_2069,Varys,Character,#3498DB,10
Character_2070,Unknown,Character,#3498DB,10
Character_2071,Unknown,Character,#3498DB,10
Character_2072,Unknown,Character,#3498DB,10
Character_2073,Unknown,Character,#3498DB,10
Character_2074,Unknown,Character,#3498DB,10
Character_2075,Unknown,Character,#3498DB,10
Character_2076,Unknown,Character,#3498DB,10
Character_2077,Walton,Character,#3498DB,10
Character_2078,Unknown,Character,#3498DB,10
Character_2079,Wat,Character,#3498DB,10
Character_2080,Wat,Character,#3498DB,10
Character_2081,Unknown,Character,#3498DB,10
Character_2082,Unknown,Character,#3498DB,10
Character_2083,Unknown,Character,#3498DB,10
Character_2084,Wat,Character,#3498DB,10
Character_2085,Wat,Character,#3498DB,10
Character_2086,Unknown,Character,#3498DB,10
Character_2087,Watt,Character,#3498DB,10
Character_2088,Watty,Character,#3498DB,10
Character_2089,Unknown,Character,#3498DB,10
Character_2090,Unknown,Character,#3498DB,10
Character_2091,Unknown,Character,#3498DB,10
Character_2092,Wenda,Character,#3498DB,10
Character_2093,Unknown,Character,#3498DB,10
Character_2094,Unknown,Character,#3498DB,10
Character_2095,Unknown,Character,#3498DB,10
Character_2096,Unknown,Character,#3498DB,10
Character_2097,Unknown,Character,#3498DB,10
Character_2098,Unknown,Character,#3498DB,10
Character_2099,Will,Character,#3498DB,10
Character_2100,Will,Character,#3498DB,10
Character_2101,Unknown,Character,#3498DB,10
Character_2102,Unknown,Character,#3498DB,10
Character_2103,Unknown,Character,#3498DB,10
Character_2104,Will,Character,#3498DB,10
Character_2105,Will,Character,#3498DB,10
Character_2106,Unknown,Character,#3498DB,10
Character_2107,Unknown,Character,#3498DB,10
Character_2108,Unknown,Character,#3498DB,10
Character_2109,Unknown,Character,#3498DB,10
Character_2110,Unknown,Character,#3498DB,10
Character_2111,Unknown,Character,#3498DB,10
Character_2112,Willow,Character,#3498DB,10
Character_2113,Unknown,Character,#3498DB,10
Character_2114,Unknown,Character,#3498DB,10
Character_2115,Unknown,Character,#3498DB,10
Character_2116,Unknown,Character,#3498DB,10
Character_2117,Wulfe,Character,#3498DB,10
Character_2118,Wun Weg Wun Dar Wun,Character,#3498DB,10
Character_2119,Unknown,Character,#3498DB,10
Character_2120,Wyl,Character,#3498DB,10
Character_2121,Unknown,Character,#3498DB,10
Character_2122,Unknown,Character,#3498DB,10
Character_2123,Unknown,Character,#3498DB,10
Character_2124,Unknown,Character,#3498DB,10
Character_2125,Ygon,Character,#3498DB,10
Character_2126,Unknown,Character,#3498DB,10
Character_2127,Yna,Character,#3498DB,10
Character_2128,Unknown,Character,#3498DB,10
Character_2129,Unknown,Character,#3498DB,10
Character_2130,Unknown,Character,#3498DB,10
Character_2131,Unknown,Character,#3498DB,10
Character_2132,Unknown,Character,#3498DB,10
Character_2133,Unknown,Character,#3498DB,10
Character_2134,Unknown,Character,#3498DB,10
Character_2135,Unknown,Character,#3498DB,10
Character_2136,Zharaq zo Loraq,Character,#3498DB,10
Character_2137,Zollo,Character,#3498DB,10
Character_2138,Criston Cole,Character,#3498DB,10
