,id,bboxes,target
223,0fbcecf1-cc86-4907-bf02-d9269e111c62,"[0.37987706, 0.3326569, 0.09616173, 0.1437865]",2.0
224,0fbb2a71-9d39-4fa9-8a95-6f9017a37b68,"[0.40519145, 0.24892144, 0.09100563, 0.28347156]",2.0
225,0fbad7af-d0b9-4b9e-b816-d7db4a6e3bf1,"[0.32802578, 0.52465596, 0.07837243, 0.09615113]",2.0
226,0fb9b546-a162-45f6-aebe-37661d26f95b,"[0.46086975, 0.05862349, 0.1059577, 0.34651978]",2.0
227,0fb820f3-a06c-433c-82f3-24d8c09fc02a,"[0.17989771, 0.38762672, 0.12299567, 0.15892624]",2.0
228,0fb51f75-4dd1-4aa5-b635-8be353b93237,"[0.55150972, 0.4762271, 0.13554418, 0.1857709]",2.0
229,0fb389dc-efcc-4871-9f43-67c8b819b87d,"[0.63536259, 0.27502775, 0.13477679, 0.18656161]",2.0
230,0fb2fea4-c1f3-4191-80d8-d4a10b8e3836,"[0.18670896, 0.51623339, 0.11034609, 0.15409265]",2.0
231,0fb2e6e2-a7f4-4d45-9b4d-036737603389,"[0.51881191, 0.27929642, 0.09885226, 0.19981449]",2.0
232,0faed578-a8e4-4dce-b1a4-20ce59f11eaf,"[0.60333963, 0.36457941, 0.12728319, 0.17861842]",2.0
233,0facfc92-037f-40a1-99d8-8a7bb9b2b5d3,"[0.38010799, 0.07459848, 0.11210348, 0.3671723]",2.0
234,0fa89537-4821-4caf-9330-2ad636ab5973,"[0.25646198, 0.48116517, 0.16695075, 0.14083713]",2.0
235,0fa649c3-dddc-4fa9-aeae-003bdef215e8,"[0.51389941, 0.47848134, 0.12680986, 0.18671938]",2.0
236,0fa57813-2ee6-4434-b36c-ed028bdcbbeb,"[0.58486083, 0.49894287, 0.17467011, 0.2671998]",2.0
237,0fa4eb17-2b09-4b65-b58e-e5c6d377501c,"[0.34254171, 0.35116343, 0.17058815, 0.23178784]",2.0
238,0fa4526f-68fe-46a8-bb4e-c6ac10fe4461,"[0.59451368, 0.3137235, 0.12060096, 0.17938217]",2.0
239,0f9e04a9-4d6c-45a6-9b7b-7601eab6f8af,"[0.35029161, 0.36600159, 0.11819117, 0.15107817]",2.0
240,0f9d718c-5a81-431d-9d51-c9aaee1cad6f,"[0.61038425, 0.24160064, 0.209628, 0.30895551]",2.0
241,0f9b9570-f45d-4bff-bf7c-37f4c2fcd423,"[0.51804398, 0.09309799, 0.17962577, 0.37187886]",2.0
242,0f9a62c9-07c8-4122-b8c0-c7a6a1c6bc97,"[0.07967908, 0.36733106, 0.21635135, 0.22622134]",2.0
243,0f97bae4-2603-4b5f-9eaa-f17085ee8791,"[0.12337539, 0.19224695, 0.34946749, 0.31770836]",2.0
244,0f96e9cf-252e-4eca-8aac-f5e58016becb,"[0.27591533, 0.42478229, 0.0792328, 0.11540403]",2.0
245,0f936046-6319-4616-b67b-ecc1b533cfae,"[0.20900449, 0.30031669, 0.12302913, 0.18937329]",2.0
246,0f935261-e005-4982-8845-b137915a7a45,"[0.13900688, 0.0731223, 0.31335979, 0.49231711]",2.0
247,0f92d871-927d-482e-942e-ec69789e471f,"[0.5593964, 0.31562036, 0.19843557, 0.25790817]",2.0
248,0f923e61-8787-480a-9f5d-b706dab8534d,"[0.53458998, 0.25215355, 0.14438901, 0.2052249]",2.0
249,0f8d8013-bf89-4265-ad05-668d99f1f4dc,"[0.63501066, 0.27868736, 0.16144652, 0.23988094]",2.0
250,0f8bf19c-ac7e-47f7-a501-a0b70fa442fd,"[0.54959019, 0.37257909, 0.13958548, 0.2179516]",2.0
251,0f858bf6-63ec-4846-8c2e-8943da784ac7,"[0.32373478, 0.57989238, 0.10430575, 0.13818194]",2.0
252,0f829ba7-6dcb-47b1-87f8-0898a9b3c213,"[0.79656763, 0.30408567, 0.16922769, 0.23158965]",2.0
253,0f779c84-2c95-4242-92fb-bb00d2e2a302,"[0.36466375, 0.33646553, 0.07075736, 0.09537333]",2.0
254,0f740576-d8d3-4d0d-83e2-df32893f0239,"[0.52777177, 0.44980536, 0.11591743, 0.16092071]",2.0
255,0f70c124-c3ca-4f9b-908d-546592b22186,"[0.08537601, 0.2831803, 0.40766205, 0.41775154]",2.0
256,0f6fadc1-2cd5-4766-a439-6823b6e86b15,"[0.65673284, 0.41395895, 0.13606027, 0.16122955]",2.0
257,0f6d08c7-6048-454a-88c4-a430e16383db,"[0.29236365, 0.00133, 0.141122, 0.33586191]",2.0
258,0f6b8ea3-7fdf-4a75-902b-ff81d97f5f45,"[0.18704535, 0.47059707, 0.10871746, 0.12153034]",2.0
259,0f6a1d92-96e8-4912-91b2-2c4bef3c2e67,"[0.53664284, 0.41332007, 0.1294313, 0.16792536]",2.0
260,0f6750d9-8a7c-4bc2-9876-5c0c75e87e1f,"[0.30881224, 0.23861167, 0.26267011, 0.28940407]",2.0
261,0f643d29-a6e6-4b20-ab04-d81737f70ac2,"[0.49193961, 0.53498821, 0.0665408, 0.09299835]",2.0
262,0f62fff4-d076-440f-9313-ac8bb620ed65,"[0.25010059, 0.28605017, 0.13633683, 0.21268]",2.0
263,0f62f67e-66bf-44e0-bf72-5b566b6b53a9,"[0.58877904, 0.06628086, 0.15604922, 0.19934015]",2.0
264,0f61d7ea-a843-4fc8-b99a-7e7514e04053,"[0.17866009, 0.18615949, 0.28381844, 0.3756386]",2.0
265,0f611d0e-285f-40cb-a70e-d93e325c9574,"[0.61390778, 0.46050555, 0.20186562, 0.18481268]",2.0
266,0f5fec47-1d6b-41f3-af85-141ad6aa99e5,"[0.36984863, 0.21835836, 0.09495308, 0.13892595]",2.0
267,0f5ccd60-e7c2-4fbb-aaa9-214339e8c41e,"[0.51820808, 0.49194759, 0.1014151, 0.14792345]",2.0
268,0f5be71c-7363-4ecf-8cd3-b0a9f4ad251b,"[0.39759129, 0.29632647, 0.07327992, 0.18681461]",2.0
269,0f5b280e-5579-4cdd-abf0-a71daefbe772,"[0.58733295, 0.23044456, 0.09384312, 0.1299027]",2.0
270,0f58812e-d7fe-40f7-a5bc-ecbe4d3eda4e,"[0.34059946, 0.28460371, 0.14039154, 0.20847308]",2.0
271,0f561e9d-9168-4d95-997f-7d8eb11aae08,"[0.28655206, 0.45427081, 0.14981845, 0.22511869]",2.0
272,0f5601cb-d0a2-4b26-9255-10d86dc77d2f,"[0.17051289, 0.34815425, 0.13258011, 0.16434081]",2.0
273,0f53bad5-4562-4ea6-bee3-54c0266e91e3,"[0.43187296, 0.47653274, 0.08750611, 0.13691977]",2.0
274,0f5399bd-6c9a-47a1-9d9d-f7895934209b,"[0.60237085, 0.3463739, 0.18432267, 0.26044343]",2.0
275,0f4fde87-fcd8-4d94-be79-b00dc0bf2f40,"[0.49857158, 0.38550742, 0.12614156, 0.19869396]",2.0
276,0f4e2c30-d3d3-4937-8d09-bc348d1a76de,"[0.31848194, 0.46959753, 0.12689378, 0.23523062]",2.0
277,0f498b11-bd15-42b9-8599-1243d3a193d7,"[0.56448126, 0.14234505, 0.10275069, 0.24658116]",2.0
278,0f448f28-3ab7-457b-8ffc-1325da2fabec,"[0.55303337, 0.33136706, 0.09292159, 0.24945453]",2.0
279,0f43697a-d4d4-4f2e-bc94-9788b9384987,"[0.29396027, 0.33236908, 0.07899765, 0.12097125]",2.0
280,0f409922-4af3-4bb7-8a20-b208a9a8c60a,"[0.52282818, 0.36668312, 0.09880538, 0.13355717]",2.0
281,0f3f83aa-4ff5-4ea0-b012-d772b73fbc23,"[0.15238966, 0.2277104, 0.20209237, 0.28488477]",2.0
282,0f3c78ac-e74c-431d-8036-a46a77fc3feb,"[0.247875, 0.34554032, 0.19744832, 0.27048312]",2.0
283,0f3a50a2-da59-4ca5-a386-027683729fca,"[0.48499347, 0.40032204, 0.12181449, 0.16932514]",2.0
284,0f375513-69a7-4bc8-b14a-78b65dd843aa,"[0.60680111, 0.28544917, 0.10613732, 0.1677716]",2.0
285,0f343ae0-8e74-4e79-86b4-f2680dd2c171,"[0.35656668, 0.32648033, 0.0842396, 0.19231022]",2.0
286,0f33a908-ec15-4a1a-b4ce-a5b0ae60aa4d,"[0.29658779, 0.29157172, 0.11304327, 0.16704925]",2.0
287,0f2f39fa-d2c7-463a-b13f-a501ef3bfa54,"[0.59435629, 0.39354765, 0.11655552, 0.17352777]",2.0
288,0f2f36b0-b9ce-4236-8aa1-21ee0560718a,"[0.19523545, 0.37297756, 0.15839932, 0.14309162]",2.0
289,0f2b07dc-a5be-40ba-bfe9-8bdcbd3dbf06,"[0.64170649, 0.30282866, 0.13771155, 0.1967479]",2.0
290,0f26b630-12b1-4589-8ad3-6900ea966885,"[0.39796847, 0.22827642, 0.14593579, 0.21057267]",2.0
291,0f22f3e0-60e6-451e-9f28-1fa22f9f52f1,"[0.59701194, 0.32912367, 0.17435496, 0.24894428]",2.0
292,0f21efcc-5b65-4b1d-8ad5-29ad7596a0e2,"[0.33475286, 0.29312687, 0.08652419, 0.23044826]",2.0
293,0f21b7d2-a9b0-49a9-b215-84c44d4ac197,"[0.57589025, 0.51377925, 0.10194379, 0.14122652]",2.0
294,0f21a394-6dd1-4aec-9f0e-d155df480c1d,"[0.62527764, 0.3850819, 0.11350979, 0.16087125]",2.0
295,0f210d53-2f50-48ef-9b1e-b784269c7a6e,"[0.19771391, 0.28935002, 0.17495179, 0.26945925]",2.0
296,0f1f0d83-e763-4c20-8edb-1684bb30448c,"[0.37585371, 0.12618196, 0.21749415, 0.30540081]",2.0
297,0f1da610-46ee-436d-8933-2c0b5d55abfb,"[0.2468941, 0.26041826, 0.17391289, 0.28504115]",2.0
298,0f15125c-ce83-4b2d-9563-ffdb9ca225d8,"[0.2907244, 0.32298759, 0.18577086, 0.25166353]",2.0
299,0f13ccfa-ac8b-410a-99d3-29df132e608d,"[0.32876392, 0.26268987, 0.05573466, 0.1854134]",2.0
300,0f0fe865-32b2-45ba-a646-0fe48856b6a4,"[0.48473816, 0.416121, 0.11187476, 0.17099633]",2.0
301,0f0cad3b-f76d-49a3-9982-6bacb07eb6ac,"[0.35847652, 0.4534675, 0.16184395, 0.18836504]",2.0
302,0f0b1f29-09bb-4ed1-b542-664e52418136,"[0.24509856, 0.40565852, 0.16220518, 0.20785056]",2.0
303,0f088f5a-876b-4d8b-b791-e67f289f45fc,"[0.37353046, 0.52690487, 0.07858352, 0.11698489]",2.0
304,0f07cc53-f9bf-4d66-98b5-b2c6c2ad3a37,"[0.50271271, 0.30246182, 0.20407199, 0.24514447]",2.0
305,0f0658bf-fabb-4694-a773-dd96ac254670,"[0.59577772, 0.32639016, 0.14389755, 0.20526927]",2.0
306,0f0647ee-45b7-4cbb-a2fa-e1c463e28bf1,"[0.62256155, 0.34317152, 0.15897607, 0.21294813]",2.0
307,0f021e3c-901f-4356-b09b-29b266cb034b,"[0.4750722, 0.22135251, 0.18000783, 0.25532063]",2.0
308,0f0103ea-a07f-4e39-af73-01182ec40a91,"[0.65680045, 0.25863072, 0.18241991, 0.27098555]",2.0
309,0eff9857-9feb-4e7e-a52d-125900899463,"[0.16706235, 0.26383207, 0.13408146, 0.19665976]",2.0
310,0ef65efe-f708-40fa-a5d6-0a7f54330354,"[0.64322944, 0.31523872, 0.16851345, 0.2233721]",2.0
311,0ef3071a-7e42-4955-962e-274c829bc60e,"[0.30688897, 0.50224097, 0.11631178, 0.11750473]",2.0
312,0ef265dc-1a29-4d48-9ef2-e4dbb7e90bf5,"[0.2150924, 0.16609609, 0.21419679, 0.26748459]",2.0
313,0ef1ecb7-13ff-492f-9b27-051f7463f7a8,"[0.33424581, 0.40730014, 0.06584217, 0.15338098]",2.0
314,0eef9c67-b3f1-4e12-a816-c13f4ba70923,"[0.57941341, 0.27422523, 0.08768689, 0.22408634]",2.0
315,0eec29d4-c43d-4227-9652-51c0f70a364a,"[0.55779776, 0.34700416, 0.06167422, 0.16123108]",2.0
316,0ee8698b-b030-4ae2-a500-b8bdca8a0804,"[0.31165413, 0.40986307, 0.13977222, 0.19225304]",2.0
317,0ee8345d-e238-4525-8543-37f4e61f8172,"[0.22525374, 0.30205338, 0.14460339, 0.21873584]",2.0
318,0ee55143-bf50-43ad-a40e-098cf4dee7e4,"[0.57073276, 0.36266821, 0.19346866, 0.18779527]",2.0
319,0ee5512f-25e5-4acc-8857-63fcd622e99d,"[0.35575347, 0.34682893, 0.10618134, 0.1517949]",2.0
320,0ee5110a-5436-4838-b398-04f3438cccd0,"[0.23257331, 0.18487375, 0.20523149, 0.30133875]",2.0
321,0edd3740-2de7-4243-8b56-9234119eef6a,"[0.55109999, 0.36989586, 0.10881003, 0.23946983]",2.0
322,0edd0c4c-a9f8-45ff-a067-225565415f85,"[0.47752033, 0.2825743, 0.17904571, 0.26797129]",2.0
323,0ed6f006-7bdf-4eb4-ae88-bca59a4f0002,"[0.606192, 0.24493638, 0.18068043, 0.24217225]",2.0
324,0ecdad9b-dd22-4271-a5cb-cf5175dab3e1,"[0.14902182, 0.14840929, 0.25698905, 0.35347772]",2.0
325,0eccf18b-c46d-4224-ab32-be0cbbd078e0,"[0.62156434, 0.17973817, 0.08717235, 0.15312292]",2.0
326,0ecac83c-7d58-4afa-a2f7-e5338e59bfa7,"[0.47125766, 0.29881513, 0.23171831, 0.2457593]",2.0
327,0ec887e9-2593-472c-840a-212a2428bad8,"[0.3832193, 0.24168147, 0.17947056, 0.29079986]",2.0
328,0ec4b146-98e6-49c2-ad96-168daab50e8a,"[0.62553827, 0.31601345, 0.08792983, 0.2538459]",2.0
329,0ec3bf1c-b825-4fc8-8e87-0986f8afe15b,"[0.31573424, 0.32554598, 0.09750691, 0.12805257]",2.0
330,0ec17f75-5717-4971-94e6-c212d8025205,"[0.31810238, 0.30902711, 0.09278911, 0.13160514]",2.0
331,0ebfce8b-31e7-4803-8295-577b7729714a,"[0.52718575, 0.51123612, 0.11151646, 0.15468207]",2.0
332,0ebf29e4-cab4-43f7-ac1d-ce1f575ecf71,"[0.68109433, 0.39261056, 0.09283577, 0.13152054]",2.0
333,0ebd8554-d243-4739-9ddc-5a3a151dd402,"[0.53247051, 0.51392343, 0.1007363, 0.1496167]",2.0
334,0ebbbea6-f887-4bc1-8c0f-9467ffdd3c18,"[0.50429729, 0.33940307, 0.11192898, 0.13561186]",2.0
335,0eba7943-33e1-4bda-9c2f-fdb8aa129802,"[0.58222106, 0.42137596, 0.14286778, 0.20055952]",2.0
336,0eb85f56-7285-4285-b307-9b2d44813010,"[0.17367209, 0.31700253, 0.22048772, 0.31121878]",2.0
337,0eb54fee-d849-48dd-9d85-0a2f10ef7668,"[0.32460576, 0.49086304, 0.11355849, 0.18946027]",2.0
338,0eb47760-efcd-4d1e-be29-8114af45e085,"[0.12841846, 0.2453144, 0.0479417, 0.11947355]",2.0
339,0eb12e40-b247-4225-ba21-e9f2ff15a056,"[0.26899336, 0.26556938, 0.16567065, 0.23711197]",2.0
340,0eae401a-6fc6-4904-b29c-e9e64fbc72ea,"[0.20352421, 0.25610793, 0.0663145, 0.08776355]",2.0
341,0ea95052-7202-4e9a-ba55-6b00057366f1,"[0.39285329, 0.54976267, 0.06587726, 0.09002628]",2.0
342,0ea8b4ad-78a0-4b6f-aa90-2486c9d649ed,"[0.60737751, 0.23182859, 0.19662283, 0.2873019]",2.0
343,0ea5c0d5-7781-4ea7-8d71-9b0e752ec60b,"[0.60210592, 0.13087213, 0.15253763, 0.21637835]",2.0
344,0ea43910-ed7c-4b27-80ec-cec404ec6cf1,"[0.14316085, 0.49238052, 0.17540403, 0.2315405]",2.0
345,0ea24d3b-7422-406f-b821-a1b32e977d3f,"[0.54765927, 0.36743877, 0.06873687, 0.24954493]",2.0
346,0ea19643-a2ed-45e3-b8fe-3b1fc7744a83,"[0.63285612, 0.52544509, 0.17478954, 0.1867693]",2.0
347,0e9cd9a1-c6d1-4f29-b615-94c314b7b9a0,"[0.66033496, 0.39751367, 0.11347479, 0.18912753]",2.0
348,0e9c1af6-97fb-4f2e-9da8-2909757b49f0,"[0.35030389, 0.37890209, 0.07484233, 0.10973953]",2.0
349,0e99bb3c-21d3-4509-8ee5-f869929f3d74,"[0.24384418, 0.31804903, 0.11431205, 0.1231406]",2.0
350,0e9475ed-8ee2-423e-b002-32a96067ad51,"[0.56639256, 0.51650207, 0.08029666, 0.11550173]",2.0
351,0e92aa71-8057-4174-9d94-b06ba28ac093,"[0.3610837, 0.39728873, 0.1365766, 0.19411776]",2.0
352,0e8fef3e-23cf-421c-ae7e-3a8c556528c9,"[0.21819565, 0.32566419, 0.13866198, 0.1944755]",2.0
353,0e8fef1d-b4f2-481b-9a40-9aee527b9dab,"[0.42210461, 0.18584828, 0.05715132, 0.14287615]",2.0
354,0e8d2ec3-d5a0-4929-b547-2ead60599a3e,"[0.62936769, 0.35342229, 0.10131487, 0.13257331]",2.0
355,0e8742d9-c0a8-41e3-804b-44ac2f221a5f,"[0.52019921, 0.5377214, 0.10253762, 0.14313864]",2.0
356,0e7fe538-daf5-4590-8cd9-887ef1dab770,"[0.61374947, 0.43292706, 0.09784771, 0.19446488]",2.0
357,0e7e2705-6c44-4db8-a40a-d5b8948e1eed,"[0.32328012, 0.50189802, 0.14395397, 0.22675913]",2.0
358,0e794897-0838-4301-9473-0494ecfdd21d,"[0.24717844, 0.40818383, 0.12353566, 0.15750026]",2.0
359,0e74c36d-d416-4e03-b1d1-46343519241c,"[0.30913899, 0.36781245, 0.10388665, 0.23229377]",2.0
360,0e728066-56d5-40cf-a8b1-9ea5dee05566,"[0.17827339, 0.29062064, 0.19273451, 0.28714313]",2.0
361,0e6fb5a0-01c9-4da4-85e7-69a5666feedf,"[0.73439463, 0.09357986, 0.10492651, 0.33612509]",2.0
362,0e6f98ec-3bfa-488c-b68b-663ace285f2c,"[0.6762455, 0.53695127, 0.15305003, 0.12217397]",2.0
363,0e6f8d03-bc01-42a9-8ab6-f86e96f12763,"[0.2542375, 0.3221125, 0.17229417, 0.23636875]",2.0
364,0e6f3b53-e320-4cb5-a2f8-a638dd6a34d1,"[0.27470213, 0.41859321, 0.1431817, 0.20359399]",2.0
365,0e69f82b-4b4a-44b8-a20d-c151d7f19d4c,"[0.57894238, 0.26575223, 0.12102255, 0.28152706]",2.0
366,0e660aae-12ea-4941-bc4e-05e6eac7eb2c,"[0.61130848, 0.3558439, 0.14222312, 0.20564834]",2.0
367,0e65d54d-ca31-4450-a7fc-6b2472008aca,"[0.33352118, 0.36233973, 0.10831397, 0.17023525]",2.0
368,0e612af5-a440-4ca7-8e83-f9f1808036ab,"[0.59952368, 0.41657711, 0.1226052, 0.1726646]",2.0
369,0e6052d1-fcd6-4add-a2d0-62a5910cf967,"[0.32990146, 0.51076753, 0.13386607, 0.17787019]",2.0
370,0e5fd7bc-d659-4abf-9f4c-3694f6ed6f88,"[0.38409225, 0.18313972, 0.10752582, 0.14480109]",2.0
371,0e5e0e00-2869-4666-9e71-4e3a6769cfd7,"[0.14703031, 0.5999428, 0.19224605, 0.23008897]",2.0
372,0e57dcaa-a08e-472e-b803-f12fd7d36af0,"[0.35293192, 0.24153009, 0.06525262, 0.09195324]",2.0
373,0e4e0f8e-1e6a-4189-9a2e-699e5ddcc7ca,"[0.13398827, 0.26771258, 0.20432202, 0.30223708]",2.0
374,0e49217f-ace7-4e79-a489-10894a20a843,"[0.5552653, 0.46227905, 0.10363817, 0.14960762]",2.0
375,0e473653-576f-4ccb-b9b3-31fa79bd6756,"[0.29753828, 0.30809259, 0.08561399, 0.1302246]",2.0
376,0e4699b6-de1d-4ec8-ae35-97276fffddcc,"[0.31819137, 0.05167928, 0.29702988, 0.36768505]",2.0
377,0e46801c-5935-4935-9e1c-f5a69ebf9715,"[0.31064785, 0.25955726, 0.10798006, 0.15209643]",2.0
378,0e45b4db-5eb4-4031-80bb-71676ad41973,"[0.55841224, 0.31016803, 0.17193094, 0.25424932]",2.0
379,0e3fa258-c377-4d2f-86d0-2164f985370d,"[0.19202725, 0.37459201, 0.14487806, 0.20442894]",2.0
380,0e3ef1b0-8d3b-490c-93a3-e8fe05950641,"[0.57885256, 0.36690787, 0.13229698, 0.20442772]",2.0
381,0e3e1001-cb65-42c9-9828-8b2d61012e54,"[0.56077797, 0.31877392, 0.05913668, 0.15902533]",2.0
382,0e3bf99f-fcb5-4d2c-81c9-ad2f0309a62e,"[0.47102531, 0.15795077, 0.12593912, 0.33227434]",2.0
383,0e3b426c-f55c-4020-8fc8-eb8f97903346,"[0.30865777, 0.13337135, 0.14088923, 0.168592]",2.0
384,0e37ec07-16e3-4a12-9022-f9ef6c2832f5,"[0.35738658, 0.30711284, 0.07527961, 0.25386392]",2.0
385,0e36cfb9-c0e8-4d99-8efa-7c113bc1bb39,"[0.34817492, 0.08429684, 0.23248349, 0.34241589]",2.0
386,0e33770c-8dc5-42cc-b4a0-115398ab5fd4,"[0.63144795, 0.29687768, 0.07576194, 0.25264155]",2.0
387,0e328abd-e219-4d25-9f28-d57917c9e601,"[0.57262856, 0.28739584, 0.11801007, 0.16706325]",2.0
388,0e32398f-c38e-4de6-bb4c-69b56df69cb2,"[0.34516805, 0.16520818, 0.19325707, 0.30579425]",2.0
389,0e2eee52-a9ef-456d-8bbd-8e47c598d5dd,"[0.4693272, 0.55854045, 0.05977948, 0.05645095]",2.0
390,0e2a6c57-7e58-426f-a9d7-29f5a9f7815e,"[0.59891865, 0.37229877, 0.15751307, 0.22511925]",2.0
391,0e2536b9-75f6-4d4e-ad3c-2ba50c48ef1a,"[0.30663389, 0.34018396, 0.13478026, 0.17569225]",2.0
392,0e249700-c167-4ddb-bbca-83d0ed540d0a,"[0.62220627, 0.48645574, 0.14016051, 0.19668326]",2.0
393,0e21cea8-9b59-4766-a628-de8314923739,"[0.40757808, 0.2277186, 0.12259122, 0.22250221]",2.0
394,0e20b1cc-bd78-4208-a513-a83ce8042c47,"[0.15902415, 0.06884623, 0.18936386, 0.35168543]",2.0
395,0e1fa89d-c0d0-45b3-9cce-e076976c6a80,"[0.40830462, 0.27968249, 0.15650796, 0.28821738]",2.0
396,0e1cf91d-1be1-4aa5-97a2-c2e471077e5f,"[0.12739032, 0.07228162, 0.24521436, 0.3167128]",2.0
397,0e1c8c29-fc6d-4023-aa49-a7a6a494077c,"[0.25250689, 0.4662331, 0.19026011, 0.28693145]",2.0
398,0e0d708d-e1ea-41d0-9699-7182aeed3a07,"[0.66192209, 0.35849033, 0.18721714, 0.25359474]",2.0
399,0e0b623a-d5be-48aa-b184-1288bc300280,"[0.60581061, 0.43866927, 0.16252835, 0.2327076]",2.0
400,0e0ac5b4-e039-41b5-af44-db162045af32,"[0.23356526, 0.16616172, 0.22584869, 0.36400938]",2.0
401,0e090b2d-0a8a-45b2-b575-ab295551dc51,"[0.19812275, 0.35362561, 0.15890552, 0.22438497]",2.0
402,0e01d571-8ee4-4be9-995f-3626c7d103f5,"[0.48338265, 0.54245411, 0.09119211, 0.13109596]",2.0
403,0e01cd79-188e-4f91-9355-57ede83a2ed9,"[0.76041035, 0.11566857, 0.10599204, 0.34482139]",2.0
404,0dfcb67c-6725-4c0d-988e-fcb1abf3e884,"[0.25064804, 0.53485644, 0.08840419, 0.12694651]",2.0
405,0dfb578a-320d-48bd-81e9-4927af170def,"[0.5463791, 0.45659398, 0.16514676, 0.21525184]",2.0
406,0dfb3b73-47e6-4869-a260-8568fa1c5456,"[0.50180891, 0.16966838, 0.21193882, 0.33993544]",2.0
407,0df73b59-c762-4863-81d0-ca762e0478db,"[0.17946753, 0.37493548, 0.16795307, 0.21850956]",2.0
408,0df71a0a-281d-4106-8bd9-bbaf9751c638,"[0.56036461, 0.36000338, 0.11978288, 0.19515617]",2.0
409,0df50f9c-6d36-429d-8ab3-cff036ae3f01,"[0.23896046, 0.20978824, 0.12807311, 0.19757537]",2.0
410,0df2059f-52e5-47ce-859d-98f101ffcce3,"[0.51330515, 0.44397786, 0.05551557, 0.17601575]",2.0
411,0deeaf68-82eb-47d5-9868-f89c522a97a4,"[0.28289317, 0.54064546, 0.1428167, 0.20328109]",2.0
412,0deca919-0d76-4307-ae36-40e16be9e3f2,"[0.36139445, 0.43365577, 0.12634497, 0.1614004]",2.0
413,0dec583b-00b0-447c-951b-b1e62e81bfb1,"[0.2480374, 0.38674323, 0.13453907, 0.20144648]",2.0
414,0debf4cc-5382-4269-a9ef-3ef65f0df485,"[0.31406977, 0.01202439, 0.23539593, 0.34809827]",2.0
415,0dea7a33-23e5-4b35-862a-3b964a712de2,"[0.63159347, 0.47272785, 0.16246712, 0.20369222]",2.0
416,0de94e88-f350-4e43-be2f-f138172bf334,"[0.15216283, 0.2580467, 0.1937033, 0.27988044]",2.0
417,0de5ec80-77ce-4b8f-8541-a08a8f974121,"[0.55752839, 0.55936161, 0.07908149, 0.11306138]",2.0
418,0de19214-ca26-4df2-86ea-e1295a205f6a,"[0.57519734, 0.31107062, 0.15103897, 0.20289542]",2.0
419,0ddd2a7b-7b13-4b3f-88c7-7cdd55113feb,"[0.61816049, 0.32932712, 0.21524294, 0.20489477]",2.0
420,0ddc51e5-6587-4f85-8288-20e85bc093e0,"[0.21439629, 0.44446879, 0.11723404, 0.24484586]",2.0
421,0ddb28d8-a6b2-4a27-abba-ab069c495854,"[0.43754868, 0.32308803, 0.07288915, 0.17896329]",2.0
422,0dd7d3c4-e525-4fea-8d4b-f49d344f149e,"[0.55785823, 0.40882707, 0.06431421, 0.16895415]",2.0
423,0dd315f9-b3a9-4dbc-8da7-61dacd962cf7,"[0.16831957, 0.19127353, 0.22771058, 0.30195471]",2.0
424,0dd0c8be-8d2b-4ac4-a454-10c4796ae4d4,"[0.3108223, 0.16273232, 0.13390751, 0.19795416]",2.0
425,0dcf80b2-e8fc-4ee2-bf10-a441f7c7ce6b,"[0.58989062, 0.2751723, 0.17972849, 0.23739525]",2.0
426,0dce0654-4c98-4873-b85f-b134d847218a,"[0.27167981, 0.53152065, 0.0947559, 0.16148401]",2.0
427,0dcd372d-ea20-4cf0-a292-ab53a03a00c8,"[0.38706515, 0.16298625, 0.08634295, 0.227785]",2.0
428,0dc89195-bb64-43fd-930e-bf32b1145cdf,"[0.51068582, 0.0322915, 0.11079734, 0.39158627]",2.0
429,0dc8714b-7c01-4c85-aace-207f2dfaadb4,"[0.44921223, 0.30315281, 0.09819775, 0.12539166]",2.0
430,0dc8291f-1beb-4c62-bc20-b6598a9b579b,"[0.28510947, 0.51887762, 0.16727533, 0.22895166]",2.0
431,0dc1d6d8-f510-493b-a73f-c71570ba0fa2,"[0.54767055, 0.10599264, 0.20811032, 0.37848529]",2.0
432,0dc17c63-6f69-4657-8091-c10b779c36dc,"[0.40890247, 0.25476738, 0.09673559, 0.14826463]",2.0
433,0dbf80ea-524a-469f-8c43-8881806d76da,"[0.33087927, 0.35196402, 0.11737959, 0.15540533]",2.0
434,0dbbadf3-720e-467c-ac62-76457f2ec8c1,"[0.6502789, 0.24931473, 0.16038423, 0.35747823]",2.0
435,0dbac355-331d-4c6b-b64f-72e558c89fe5,"[0.64526593, 0.47822223, 0.14246442, 0.18995823]",2.0
436,0db7a406-2f34-4c6a-9d41-3819ca41242b,"[0.16786636, 0.39804522, 0.15202294, 0.2035722]",2.0
437,0db65737-75dc-4cdb-8045-793b6a492780,"[0.33726155, 0.43812471, 0.12568544, 0.1675819]",2.0
438,0db5f1d5-d077-4491-b8e7-2f4aab22614c,"[0.36097382, 0.51288574, 0.08092785, 0.16654805]",2.0
439,0db56b12-e274-4bd1-965b-cc73047c098b,"[0.59663554, 0.26115664, 0.21915583, 0.32239]",2.0
440,0db37341-ecc0-4406-9757-d3a013a7254b,"[0.28614, 0.26972976, 0.06633585, 0.28055742]",2.0
441,0dabd6d2-7d65-47b2-80b6-967144d998f9,"[0.26903301, 0.12018001, 0.21447225, 0.34105025]",2.0
