Subject,Predicate,Object
http://example.org/lovecraft#Dr._Pelletier,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Humans
http://example.org/lovecraft#The_Twilight_Beckons_%28Call_of_Cthulhu_LCG%29,http://www.w3.org/2000/01/rdf-schema#label,The Twilight Beckons (Call of Cthulhu LCG)
http://example.org/lovecraft#Book_of_Iod,http://example.org/lovecraft#hasAppearanceA,http://example.org/lovecraft#Dead_of_Night
http://example.org/lovecraft#Mrs._Dakhamunzu,http://www.w3.org/2000/01/rdf-schema#label,Mrs. Dakhamunzu
http://example.org/lovecraft#October_Surprise,http://example.org/lovecraft#wasPublishedOnW,October 2006
http://example.org/lovecraft#Queen_of_Spades,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Character
http://example.org/lovecraft#Whatever_Happened_to_Alicia_Thorne%3F,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#Frank_Forte,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#RealWorldPerson
http://example.org/lovecraft#Witch_Hunt_%281994_film%29,http://example.org/lovecraft#isPublishedAsW,1994
http://example.org/lovecraft#Through_Dark_Angles:_Works_Inspired_by_H._P._Lovecraft,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#The_Cthulhu_Mythos:_A_Study,http://example.org/lovecraft#isPublishedAsW,Bibliographies
"http://example.org/lovecraft#Providence,_Rhode_Island",http://example.org/lovecraft#hasAppearanceL,http://example.org/lovecraft#From_Beyond
http://example.org/lovecraft#Shagtanagotha,http://example.org/lovecraft#madeFirstAppearanceOnC,The Shore
http://example.org/lovecraft#Astronomicon_minorem,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Department_of_Extraordinary_Phenomena,http://example.org/lovecraft#hasPurposeO,Paranormal defence
http://example.org/lovecraft#MythosCharacters,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://example.org/lovecraft#Character
http://example.org/lovecraft#More_Annotated_Lovecraft,http://example.org/lovecraft#hasPageCountW,312
http://example.org/lovecraft#Franklin_Chase_Clark,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#RealWorldPerson
http://example.org/lovecraft#The_Stars_Are_Right%21,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#The_Dogs,http://www.w3.org/2000/01/rdf-schema#label,The Dogs
http://example.org/lovecraft#Documents_in_the_Case_of_Elizabeth_Akeley,http://example.org/lovecraft#isPublishedAsW,The Magazine of Fantasy
http://example.org/lovecraft#The_Diary_of_Hannah_Greeley,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#The_Dogs,http://example.org/lovecraft#isPublishedAsW,http://example.org/lovecraft#The_Dark_Rites_of_Cthulhu
http://example.org/lovecraft#Dark_Equinox_and_Other_Tales_of_Lovecraftian_Horror,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#Hyperborea_%28Role-Playing_Game%29,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#Shadows_from_Rlyeh,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#Egypt,http://example.org/lovecraft#hasNotableFeatureL,fertile river valley
http://example.org/lovecraft#Cthalpa,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OuterGods
http://example.org/lovecraft#Madame_Renee,http://example.org/lovecraft#hasAnnotation,"Also known as , is a character who appears in several of the arkham detective agency stories by c. j. henderson and others . Created by c. j. henderson for his first frank nardi story, the idea of fear ."
http://example.org/lovecraft#Matthew_DiNardo,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Character
http://example.org/lovecraft#The_Lady_in_Gray,http://example.org/lovecraft#hasCountryOfOriginW,United States
http://example.org/lovecraft#Serpent_Person,http://example.org/lovecraft#madeFirstAppearanceOnC,http://example.org/lovecraft#The_Nameless_City
http://example.org/lovecraft#Partridgeville,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#Ravenstone_Sanitarium,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#The_Blasphemy_in_the_Canopic_Jar_%26_More_Tales_Of_The_Cthulhu_Mythos,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#World_War_Cthulhu_%28Cubicle_7_Entertainment_anthology%29,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#The_Children_of_Burma,http://example.org/lovecraft#wasPublishedOnW,2001
http://example.org/lovecraft#Sea_Devil,http://example.org/lovecraft#hasAnnotation,"Gerry Conway Mike Perkins English Marvel Comics Release Date May 2016 - Sept 2016 Media Type Comic book The is a 5-part story arc in from Carnage Vol. 2 #6 (March 23, 2016) to 10 (July 27, 2016), written by Gerry Conway and penciled by Mike Perkins . Synopsis The superhuman serial killer Carnage becomes involved with the Darkhold and searches for the Chthonic Island with the FBI and the Darkhold Redeemers on his trail. Links and references at the Marvel Database wiki"
http://example.org/lovecraft#Cthulhu_Cultus_Issue_6,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#Gnoph-keh,http://example.org/lovecraft#wasCreatedByC,http://example.org/lovecraft#Howard_Phillips_Lovecraft
http://example.org/lovecraft#Coffin_of_Glass,http://example.org/lovecraft#hasAuthorW,http://example.org/lovecraft#James_Pratt
http://example.org/lovecraft#Middle_Ocean,http://example.org/lovecraft#madeFirstAppearanceOnL,http://example.org/lovecraft#The_Doom_That_Came_to_Sarnath
http://example.org/lovecraft#Doughy_nightmare,http://example.org/lovecraft#hasAnnotation,"Sociocultural Characteristics Mutated humans (unconfirmed) Real World Information First appearance "" Down There "" Created by Ramsey Campbell"
http://example.org/lovecraft#hasNephewR,http://www.w3.org/2000/01/rdf-schema#label,hasNephewR
http://example.org/lovecraft#The_Dunwich_Horror,http://example.org/lovecraft#isInLanguageW,English
http://example.org/lovecraft#Journey_Into_Mystery_Vol_2_4,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#LovecraftCircleComicBookAdaptations
http://example.org/lovecraft#Twas_the_Night_Before_Madness,http://example.org/lovecraft#wasPublishedOnW,November 2017
http://example.org/lovecraft#Adrian_Cole,http://example.org/lovecraft#isConnectedToMythosR,Author
http://example.org/lovecraft#Gerald_Canevin,http://example.org/lovecraft#hasAppearanceC,The Napier Limousine
http://example.org/lovecraft#The_Lair_of_the_Star-Spawn,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#What_Dark_God%3F,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#When_He_Arrived,http://example.org/lovecraft#isPublishedAsW,http://example.org/lovecraft#Swords_Against_Cthulhu_III:_A_New_Dark_Age
http://example.org/lovecraft#History_of_the_Necronomicon,http://example.org/lovecraft#hasAuthorW,http://example.org/lovecraft#H._P._Lovecraft
http://example.org/lovecraft#Keeper_of_the_Moon-Lens,http://www.w3.org/2000/01/rdf-schema#label,Keeper of the Moon-Lens
http://example.org/lovecraft#Afterburn,http://example.org/lovecraft#wasPublishedOnW,2020
http://example.org/lovecraft#Mynoghra,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosCharacters
http://example.org/lovecraft#Servile,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#OtherAuthors
http://example.org/lovecraft#Anthony_M._Rud,http://example.org/lovecraft#hasNationalityR,United States
http://example.org/lovecraft#Re-Animator,http://example.org/lovecraft#wasReleasedOnW,18 October 1985
http://example.org/lovecraft#Yqaa,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#The_Creeping_Kelp,http://example.org/lovecraft#hasGenreW,Horror
http://example.org/lovecraft#Les_Fleurs_Empoisonn%C3%A9es,http://example.org/lovecraft#hasAnnotation,"""in the garden of poisonous flowers"" is a novella by caitlin r. kiernan . It features their recurring character, teen albino monster-slayer dancy flammarion . Published in 2002, it was the second story about dancy after ""threshold"""
http://example.org/lovecraft#Church_of_Starry_Wisdom,http://example.org/lovecraft#isLocatedAtO,Illinois (-1871)
http://example.org/lovecraft#Great_Cthulhu_%28Sebastian_Greaves%29,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#The_Call_of_Distant_Shores,http://example.org/lovecraft#wasReleasedOnW,January 2019
http://example.org/lovecraft#Squire_Brewster,http://www.w3.org/2000/01/rdf-schema#label,Squire Brewster
http://example.org/lovecraft#What_Dwells_Beneath,http://example.org/lovecraft#hasAuthorW,Gerry Conway
http://example.org/lovecraft#Le_Novar,http://example.org/lovecraft#hasAnnotation,Also known as nick calvert millennia in the past . Created by author j. B. lee for his cthulhu mythos writings . Claims to be a cosmic time-travelling alien from xandra the asteroid planet . Currently occupies the body of an elderly black man named nick calvert .
http://example.org/lovecraft#An_Item_of_Supporting_Evidence,http://example.org/lovecraft#isPartOfSeriesW,http://example.org/lovecraft#Titus_Crow
http://example.org/lovecraft#Adumbrali,http://www.w3.org/2000/01/rdf-schema#label,Adumbrali
http://example.org/lovecraft#Hchtelegoth,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Character
http://example.org/lovecraft#Notes_on_Writing_Weird_Fiction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Work
http://example.org/lovecraft#1920s_Investigators_Companion,http://example.org/lovecraft#hasCountryOfOriginW,United States
http://example.org/lovecraft#A_Pleasure_in_Madness,http://example.org/lovecraft#wasPublishedOnW,November 2017
http://example.org/lovecraft#Grandma_Gilman,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#Ebooks
http://example.org/lovecraft#Shlithneth,http://example.org/lovecraft#madeFirstAppearanceOnC,http://example.org/lovecraft#Avalon:_The_County_of_Somerset
http://example.org/lovecraft#The_Return_of_the_Witch,http://example.org/lovecraft#isPartOfSeriesW,Less Welcome Tenants
http://example.org/lovecraft#Swords_Against_Cthulhu_II:_Hyperborean_Nights,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#MythosLiterature
http://example.org/lovecraft#The_Lightless_Beacon,http://example.org/lovecraft#hasAuthorW,http://example.org/lovecraft#Lynne_Hardy
http://example.org/lovecraft#Cells,http://example.org/lovecraft#wasPublishedOnW,September 1993
http://example.org/lovecraft#Dweller_in_the_Depths,http://example.org/lovecraft#hasAlternativeNamesC,Sea Masters
http://example.org/lovecraft#First_Book_of_Things,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#GamingSupplements
http://example.org/lovecraft#Geschichten_aus_dem_Cthulhu-Mythos,http://example.org/lovecraft#hasCountryOfOriginW,Germany
http://example.org/lovecraft#An_Account_of_Ozgamuun,http://example.org/lovecraft#hasAuthorW,http://example.org/lovecraft#Frank_Forte
http://example.org/lovecraft#Cthulhu_Rainy_Day_Fun_Activity_Book,http://example.org/lovecraft#hasAuthorW,Michael Zug
http://example.org/lovecraft#Shubra_Cabra,http://example.org/lovecraft#hasAnnotation,"is a short story by Dennis E. Power in which the supernatural anti-hero El Head battles Shub-Niggurath and a posse of supernatural carnivorous black goats with glowing yellow eyes. It is available to read online here . Behind the Mythos is a deliberately confused version of the Mythos entity Shub-Niggurath , and El Head is itself a pastiche character on the edge of the Wold Newton shared universe, in which ""crossovers"" between for example pulp heroes or Sherlock Holmes and elements of other stories, in this case Lovecraft works, are a common staple. These stories are pastiche, in that they do not attempt to do more than emulate the original format or tone of stories from the original authors, and sometimes in their effort to do so the works verge on parody, intentional or not."
http://example.org/lovecraft#The_Extraordinary_Lineage_of_Ethan_McKay,http://example.org/lovecraft#wasPublishedOnW,January 2020
http://example.org/lovecraft#Pabodie_Expedition,http://example.org/lovecraft#hasAffiliationO,The Nathaniel Derby Pickman Foundation
http://example.org/lovecraft#Kthun,http://example.org/lovecraft#hasCharacterMateC,http://example.org/lovecraft#Noth-Yidik
http://example.org/lovecraft#The_Ancient_Track:_The_Complete_Poetical_Works_of_H._P._Lovecraft,http://example.org/lovecraft#hasCountryOfOriginW,United States
http://example.org/lovecraft#The_Terror_from_the_Depths,http://example.org/lovecraft#hasCountryOfOriginW,United States
http://example.org/lovecraft#A_Memoir_of_Lovecraft,http://example.org/lovecraft#hasAuthorW,http://example.org/lovecraft#Rheinhart_Kleiner
http://example.org/lovecraft#Cultes_des_Goules,http://example.org/lovecraft#hasFunctionA,Book
http://example.org/lovecraft#Nameless_Cults:_The_Cthulhu_Mythos_Fiction_of_Robert_E._Howard,http://example.org/lovecraft#isPartOfSeriesW,Call of Cthulhu Fiction
http://example.org/lovecraft#Dreams_in_the_Witch_House_%28Video_Game%29,http://example.org/lovecraft#wasPublishedOnW,February 16th 2023
http://example.org/lovecraft#Mary_Ann_Phillips,http://example.org/lovecraft#wasBornOnR,1803
http://example.org/lovecraft#H._P._Lovecrafts_Worlds:_Volume_1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/lovecraft#LovecraftCircleComicBookAdaptations
http://example.org/lovecraft#The_Avatars_of_the_Old_Ones,http://example.org/lovecraft#wasPublishedOnW,1999
"http://example.org/lovecraft#I,_Cthulhu",http://example.org/lovecraft#wasPublishedOnW,1987
http://example.org/lovecraft#Summanus,http://example.org/lovecraft#hasAnnotation,Based on the roman deity of the same name mentioned in the poet ovid's fasti . Incorporated into the greater cthulhu mythos by chaosium when they included it in the sourcebook for their call of cthulhu ( exp ) roleplaying game .
http://example.org/lovecraft#Outer_God,http://example.org/lovecraft#hasAlternativeNamesC,Blind Ape of Truth
