chord,chordLabel
http://iburakov.me/ontologies/chord-progressions#i6%28add11%29,i6(add11)
http://iburakov.me/ontologies/chord-progressions#i%C3%B87sus2,iø7sus2
http://iburakov.me/ontologies/chord-progressions#i43,i43
http://iburakov.me/ontologies/chord-progressions#VI9%28add13%29,VI9(add13)
http://iburakov.me/ontologies/chord-progressions#v%28no3no5%29,v(no3no5)
http://iburakov.me/ontologies/chord-progressions#vi7%28no5%29,vi7(no5)
http://iburakov.me/ontologies/chord-progressions#bII,bII
http://iburakov.me/ontologies/chord-progressions#ii9%28add13%29,ii9(add13)
http://iburakov.me/ontologies/chord-progressions#Ib7%28%239%29,Ib7(#9)
http://iburakov.me/ontologies/chord-progressions#%23i%C3%B865,#iø65
http://iburakov.me/ontologies/chord-progressions#%23iv7,#iv7
http://iburakov.me/ontologies/chord-progressions#ii%28no3%29,ii(no3)
http://iburakov.me/ontologies/chord-progressions#I6sus4,I6sus4
http://iburakov.me/ontologies/chord-progressions#I7%28%2311%29,I7(#11)
http://iburakov.me/ontologies/chord-progressions#i9sus4,i9sus4
http://iburakov.me/ontologies/chord-progressions#VI64,VI64
http://iburakov.me/ontologies/chord-progressions#III11,III11
http://iburakov.me/ontologies/chord-progressions#bIIsus4,bIIsus4
http://iburakov.me/ontologies/chord-progressions#bIV7,bIV7
http://iburakov.me/ontologies/chord-progressions#bVI64,bVI64
http://iburakov.me/ontologies/chord-progressions#VI7%28no3%29,VI7(no3)
http://iburakov.me/ontologies/chord-progressions#ii9sus4,ii9sus4
http://iburakov.me/ontologies/chord-progressions#iio6%28add11%29,iio6(add11)
http://iburakov.me/ontologies/chord-progressions#IV9sus4,IV9sus4
http://iburakov.me/ontologies/chord-progressions#II65,II65
http://iburakov.me/ontologies/chord-progressions#%23viio,#viio
http://iburakov.me/ontologies/chord-progressions#I65,I65
http://iburakov.me/ontologies/chord-progressions#V6%28no5%29,V6(no5)
http://iburakov.me/ontologies/chord-progressions#V9,V9
http://iburakov.me/ontologies/chord-progressions#V65sus2%28b5%29,V65sus2(b5)
http://iburakov.me/ontologies/chord-progressions#bVII9,bVII9
http://iburakov.me/ontologies/chord-progressions#iisus4,iisus4
http://iburakov.me/ontologies/chord-progressions#iii7sus4,iii7sus4
http://iburakov.me/ontologies/chord-progressions#vi64,vi64
http://iburakov.me/ontologies/chord-progressions#VII%28no3no5%29,VII(no3no5)
http://iburakov.me/ontologies/chord-progressions#iv%28no3no5%29,iv(no3no5)
http://iburakov.me/ontologies/chord-progressions#bV,bV
http://iburakov.me/ontologies/chord-progressions#i%237,i#7
http://iburakov.me/ontologies/chord-progressions#bIII7,bIII7
http://iburakov.me/ontologies/chord-progressions#iib9,iib9
http://iburakov.me/ontologies/chord-progressions#V%28no3no5%29,V(no3no5)
http://iburakov.me/ontologies/chord-progressions#%23iii%28add9%29,#iii(add9)
http://iburakov.me/ontologies/chord-progressions#bII9,bII9
http://iburakov.me/ontologies/chord-progressions#v43,v43
http://iburakov.me/ontologies/chord-progressions#iv%28add11%29,iv(add11)
http://iburakov.me/ontologies/chord-progressions#iii9,iii9
http://iburakov.me/ontologies/chord-progressions#vi43,vi43
http://iburakov.me/ontologies/chord-progressions#iv%C3%B87,ivø7
http://iburakov.me/ontologies/chord-progressions#i6sus4,i6sus4
http://iburakov.me/ontologies/chord-progressions#VI64%28add9%29,VI64(add9)
http://iburakov.me/ontologies/chord-progressions#VIIsus2,VIIsus2
http://iburakov.me/ontologies/chord-progressions#V65,V65
http://iburakov.me/ontologies/chord-progressions#VI7%28add11%29,VI7(add11)
http://iburakov.me/ontologies/chord-progressions#vi%28add9%29,vi(add9)
http://iburakov.me/ontologies/chord-progressions#i%28add11%29,i(add11)
http://iburakov.me/ontologies/chord-progressions#ii64,ii64
http://iburakov.me/ontologies/chord-progressions#Vsus2sus4%28no5%29,Vsus2sus4(no5)
http://iburakov.me/ontologies/chord-progressions#%23vi6,#vi6
http://iburakov.me/ontologies/chord-progressions#%23viio65,#viio65
http://iburakov.me/ontologies/chord-progressions#IV7%28no5%29,IV7(no5)
http://iburakov.me/ontologies/chord-progressions#iii43,iii43
http://iburakov.me/ontologies/chord-progressions#IV%28no3%29,IV(no3)
http://iburakov.me/ontologies/chord-progressions#IV%28no5%29,IV(no5)
http://iburakov.me/ontologies/chord-progressions#vi%28no3%29,vi(no3)
http://iburakov.me/ontologies/chord-progressions#%23vi,#vi
http://iburakov.me/ontologies/chord-progressions#II7,II7
http://iburakov.me/ontologies/chord-progressions#isus2sus4,isus2sus4
http://iburakov.me/ontologies/chord-progressions#ii%28no3no5%29,ii(no3no5)
http://iburakov.me/ontologies/chord-progressions#iii7%28add13%29,iii7(add13)
http://iburakov.me/ontologies/chord-progressions#III7sus4,III7sus4
http://iburakov.me/ontologies/chord-progressions#VIsus2,VIsus2
http://iburakov.me/ontologies/chord-progressions#I64%28add9%29,I64(add9)
http://iburakov.me/ontologies/chord-progressions#VII%28add9%29,VII(add9)
http://iburakov.me/ontologies/chord-progressions#Isus2sus4,Isus2sus4
http://iburakov.me/ontologies/chord-progressions#i%C3%B87,iø7
http://iburakov.me/ontologies/chord-progressions#bVII,bVII
http://iburakov.me/ontologies/chord-progressions#bVI7sus2,bVI7sus2
http://iburakov.me/ontologies/chord-progressions#V9sus4,V9sus4
http://iburakov.me/ontologies/chord-progressions#i7%28add11%29%28no5%29,i7(add11)(no5)
http://iburakov.me/ontologies/chord-progressions#io%28no3no5%29,io(no3no5)
http://iburakov.me/ontologies/chord-progressions#iosus4,iosus4
http://iburakov.me/ontologies/chord-progressions#VII9,VII9
http://iburakov.me/ontologies/chord-progressions#ii42%28add11add13%29,ii42(add11add13)
http://iburakov.me/ontologies/chord-progressions#vii,vii
http://iburakov.me/ontologies/chord-progressions#II7sus4,II7sus4
http://iburakov.me/ontologies/chord-progressions#%23iv,#iv
http://iburakov.me/ontologies/chord-progressions#bVI%28add9%29,bVI(add9)
http://iburakov.me/ontologies/chord-progressions#I7%28add11%29,I7(add11)
http://iburakov.me/ontologies/chord-progressions#I%28add11%29,I(add11)
http://iburakov.me/ontologies/chord-progressions#iii64,iii64
http://iburakov.me/ontologies/chord-progressions#V%28no3%29,V(no3)
http://iburakov.me/ontologies/chord-progressions#i7%28no5%29,i7(no5)
http://iburakov.me/ontologies/chord-progressions#bvii,bvii
http://iburakov.me/ontologies/chord-progressions#iv%28no3%29,iv(no3)
http://iburakov.me/ontologies/chord-progressions#iv6%28add9%29,iv6(add9)
http://iburakov.me/ontologies/chord-progressions#I42,I42
http://iburakov.me/ontologies/chord-progressions#%23iiiosus2,#iiiosus2
http://iburakov.me/ontologies/chord-progressions#vi%C3%B87,viø7
http://iburakov.me/ontologies/chord-progressions#vii%C3%B87,viiø7
http://iburakov.me/ontologies/chord-progressions#io64,io64
http://iburakov.me/ontologies/chord-progressions#iv9sus4,iv9sus4
http://iburakov.me/ontologies/chord-progressions#viio7,viio7
http://iburakov.me/ontologies/chord-progressions#IVsus4,IVsus4
http://iburakov.me/ontologies/chord-progressions#ii43,ii43
http://iburakov.me/ontologies/chord-progressions#iv7sus4,iv7sus4
http://iburakov.me/ontologies/chord-progressions#%23iio,#iio
http://iburakov.me/ontologies/chord-progressions#VI%28add6%29%28no5%29,VI(add6)(no5)
http://iburakov.me/ontologies/chord-progressions#IIIsus4,IIIsus4
http://iburakov.me/ontologies/chord-progressions#v65,v65
http://iburakov.me/ontologies/chord-progressions#V13,V13
http://iburakov.me/ontologies/chord-progressions#IVb7,IVb7
http://iburakov.me/ontologies/chord-progressions#VII%28b5%29,VII(b5)
http://iburakov.me/ontologies/chord-progressions#V7%28%239%29,V7(#9)
http://iburakov.me/ontologies/chord-progressions#%23vi7,#vi7
http://iburakov.me/ontologies/chord-progressions#ii7%28add11%29,ii7(add11)
http://iburakov.me/ontologies/chord-progressions#ii7sus2,ii7sus2
http://iburakov.me/ontologies/chord-progressions#II%28add6%29,II(add6)
http://iburakov.me/ontologies/chord-progressions#IV%28add6%29,IV(add6)
http://iburakov.me/ontologies/chord-progressions#V%2B%28%235%29,V+(#5)
http://iburakov.me/ontologies/chord-progressions#iv6%28add6%29,iv6(add6)
http://iburakov.me/ontologies/chord-progressions#VI65%28no5%29,VI65(no5)
http://iburakov.me/ontologies/chord-progressions#IV6%28b5%29,IV6(b5)
http://iburakov.me/ontologies/chord-progressions#VII9sus4,VII9sus4
http://iburakov.me/ontologies/chord-progressions#i7%28add11%29,i7(add11)
http://iburakov.me/ontologies/chord-progressions#VII6,VII6
http://iburakov.me/ontologies/chord-progressions#vi6sus4,vi6sus4
http://iburakov.me/ontologies/chord-progressions#vii65,vii65
http://iburakov.me/ontologies/chord-progressions#Vsus2sus4,Vsus2sus4
http://iburakov.me/ontologies/chord-progressions#VI6%28no5%29,VI6(no5)
http://iburakov.me/ontologies/chord-progressions#%23i7,#i7
http://iburakov.me/ontologies/chord-progressions#biii,biii
http://iburakov.me/ontologies/chord-progressions#ivsus4,ivsus4
http://iburakov.me/ontologies/chord-progressions#V%237%28add13%29,V#7(add13)
http://iburakov.me/ontologies/chord-progressions#V%237%28add13%29%28no5%29,V#7(add13)(no5)
http://iburakov.me/ontologies/chord-progressions#V%28%235%2311%29,V(#5#11)
http://iburakov.me/ontologies/chord-progressions#V%28%235%239%29,V(#5#9)
http://iburakov.me/ontologies/chord-progressions#V%28%235b13%29,V(#5b13)
http://iburakov.me/ontologies/chord-progressions#V%28%235b9%29,V(#5b9)
http://iburakov.me/ontologies/chord-progressions#V%28%239%29,V(#9)
http://iburakov.me/ontologies/chord-progressions#V%28add11%29%28no3%29,V(add11)(no3)
http://iburakov.me/ontologies/chord-progressions#V%28add6add9%29%28no5%29,V(add6add9)(no5)
http://iburakov.me/ontologies/chord-progressions#V%28b9%29,V(b9)
http://iburakov.me/ontologies/chord-progressions#V%28no3%29%28b5%29,V(no3)(b5)
http://iburakov.me/ontologies/chord-progressions#V%2B%28%2311b13%29,V+(#11b13)
http://iburakov.me/ontologies/chord-progressions#V%2B%28%239%2311%29,V+(#9#11)
http://iburakov.me/ontologies/chord-progressions#V%2B%28%239b13%29,V+(#9b13)
http://iburakov.me/ontologies/chord-progressions#V%2B%28add11%29%28%235%29,V+(add11)(#5)
http://iburakov.me/ontologies/chord-progressions#V%2B%28add9%29%28%235%29,V+(add9)(#5)
http://iburakov.me/ontologies/chord-progressions#V%2B%28b9%2311%29,V+(b9#11)
http://iburakov.me/ontologies/chord-progressions#V%2B%28b9b13%29,V+(b9b13)
http://iburakov.me/ontologies/chord-progressions#V%2B13%28%235%29,V+13(#5)
http://iburakov.me/ontologies/chord-progressions#V%2B42%28%235%29,V+42(#5)
http://iburakov.me/ontologies/chord-progressions#V%2B6%28add9%29%28%235%29,V+6(add9)(#5)
http://iburakov.me/ontologies/chord-progressions#V%2B65%28%235%239%29,V+65(#5#9)
http://iburakov.me/ontologies/chord-progressions#V%2B7%28%235b13%29,V+7(#5b13)
http://iburakov.me/ontologies/chord-progressions#V%2B7sus4%28%235%29,V+7sus4(#5)
http://iburakov.me/ontologies/chord-progressions#V%2B9sus4%28%235%29,V+9sus4(#5)
http://iburakov.me/ontologies/chord-progressions#V13%28%239%2311%29,V13(#9#11)
http://iburakov.me/ontologies/chord-progressions#V13%28b5%29,V13(b5)
http://iburakov.me/ontologies/chord-progressions#V13%28no3%29%28b9%29,V13(no3)(b9)
http://iburakov.me/ontologies/chord-progressions#V42%28%239%29,V42(#9)
http://iburakov.me/ontologies/chord-progressions#V42%28b13%29,V42(b13)
http://iburakov.me/ontologies/chord-progressions#V43%28add11%29%28b5%29,V43(add11)(b5)
http://iburakov.me/ontologies/chord-progressions#V43%28add13%29,V43(add13)
http://iburakov.me/ontologies/chord-progressions#V43%28b13%29,V43(b13)
http://iburakov.me/ontologies/chord-progressions#V43%28b5%239b13%29,V43(b5#9b13)
http://iburakov.me/ontologies/chord-progressions#V43%28b5b13%29,V43(b5b13)
http://iburakov.me/ontologies/chord-progressions#V43sus4%28add13%29,V43sus4(add13)
http://iburakov.me/ontologies/chord-progressions#V64%28b5%29,V64(b5)
http://iburakov.me/ontologies/chord-progressions#V64sus2,V64sus2
http://iburakov.me/ontologies/chord-progressions#V65%28b13%29,V65(b13)
http://iburakov.me/ontologies/chord-progressions#V65%28no5%29,V65(no5)
http://iburakov.me/ontologies/chord-progressions#V65sus4%28b9%29,V65sus4(b9)
http://iburakov.me/ontologies/chord-progressions#V6sus2sus4,V6sus2sus4
http://iburakov.me/ontologies/chord-progressions#V6sus2sus4%28no5%29,V6sus2sus4(no5)
http://iburakov.me/ontologies/chord-progressions#V7%28b5b9%29,V7(b5b9)
http://iburakov.me/ontologies/chord-progressions#V7%28no3%29%28%2311%29,V7(no3)(#11)
http://iburakov.me/ontologies/chord-progressions#V7sus2%28add13%29%28no5%29,V7sus2(add13)(no5)
http://iburakov.me/ontologies/chord-progressions#V7sus2%28b5%29,V7sus2(b5)
http://iburakov.me/ontologies/chord-progressions#V9%28add13%29%28no3%29,V9(add13)(no3)
http://iburakov.me/ontologies/chord-progressions#V9%28add13%29%28no3%29%28%2311%29,V9(add13)(no3)(#11)
http://iburakov.me/ontologies/chord-progressions#V9%28b13%29,V9(b13)
http://iburakov.me/ontologies/chord-progressions#V9%28no3%29%28%2311%29,V9(no3)(#11)
http://iburakov.me/ontologies/chord-progressions#V9%28no5%29,V9(no5)
http://iburakov.me/ontologies/chord-progressions#VI%239%28no3%29,VI#9(no3)
http://iburakov.me/ontologies/chord-progressions#VI%28add6%29%28no3%29,VI(add6)(no3)
http://iburakov.me/ontologies/chord-progressions#VI%28add6add11%29,VI(add6add11)
http://iburakov.me/ontologies/chord-progressions#VI%28add9add11%29,VI(add9add11)
http://iburakov.me/ontologies/chord-progressions#VI%2B%28add11%29,VI+(add11)
http://iburakov.me/ontologies/chord-progressions#VI%2B%28no3no5%29,VI+(no3no5)
http://iburakov.me/ontologies/chord-progressions#VI%2B42%28%235%29,VI+42(#5)
http://iburakov.me/ontologies/chord-progressions#VI%2B6%28no5%29,VI+6(no5)
http://iburakov.me/ontologies/chord-progressions#VI%2B7,VI+7
http://iburakov.me/ontologies/chord-progressions#VI%2B7%28%235b9%29,VI+7(#5b9)
http://iburakov.me/ontologies/chord-progressions#VI43sus4,VI43sus4
http://iburakov.me/ontologies/chord-progressions#VI64%28no3%29,VI64(no3)
http://iburakov.me/ontologies/chord-progressions#VI65%28add11%29,VI65(add11)
http://iburakov.me/ontologies/chord-progressions#VI7sus2%28add13%29,VI7sus2(add13)
http://iburakov.me/ontologies/chord-progressions#VI7sus2sus4%28add13%29,VI7sus2sus4(add13)
http://iburakov.me/ontologies/chord-progressions#VII%28add6add11%29,VII(add6add11)
http://iburakov.me/ontologies/chord-progressions#VII%28add6add9add11%29%28no5%29,VII(add6add9add11)(no5)
http://iburakov.me/ontologies/chord-progressions#VII%2B64%28%235%29,VII+64(#5)
http://iburakov.me/ontologies/chord-progressions#VII%2B7sus2%28%235%29,VII+7sus2(#5)
http://iburakov.me/ontologies/chord-progressions#VII43%28b5b13%29,VII43(b5b13)
http://iburakov.me/ontologies/chord-progressions#VII6%28add9add11%29,VII6(add9add11)
http://iburakov.me/ontologies/chord-progressions#VII7%28%239%29,VII7(#9)
http://iburakov.me/ontologies/chord-progressions#VII7%28no3no5%29,VII7(no3no5)
http://iburakov.me/ontologies/chord-progressions#VII7sus2sus4,VII7sus2sus4
http://iburakov.me/ontologies/chord-progressions#VII9sus4%28add13%29,VII9sus4(add13)
http://iburakov.me/ontologies/chord-progressions#VIIsus4%28add9%29,VIIsus4(add9)
http://iburakov.me/ontologies/chord-progressions#VIsus2%28add6%29,VIsus2(add6)
http://iburakov.me/ontologies/chord-progressions#Vb9%28b13%29,Vb9(b13)
http://iburakov.me/ontologies/chord-progressions#IV%28b5%29,IV(b5)
http://iburakov.me/ontologies/chord-progressions#iii6,iii6
http://iburakov.me/ontologies/chord-progressions#ii65sus4,ii65sus4
http://iburakov.me/ontologies/chord-progressions#bVI6,bVI6
http://iburakov.me/ontologies/chord-progressions#IV64%28add9%29,IV64(add9)
http://iburakov.me/ontologies/chord-progressions#bii%28add9%29,bii(add9)
http://iburakov.me/ontologies/chord-progressions#III%28no3no5%29,III(no3no5)
http://iburakov.me/ontologies/chord-progressions#i64%28no3%29,i64(no3)
http://iburakov.me/ontologies/chord-progressions#bIIsus2,bIIsus2
http://iburakov.me/ontologies/chord-progressions#VII%2B6%28%235%29,VII+6(#5)
http://iburakov.me/ontologies/chord-progressions#i64sus4,i64sus4
http://iburakov.me/ontologies/chord-progressions#VII64,VII64
http://iburakov.me/ontologies/chord-progressions#bI%28add9add11%29,bI(add9add11)
http://iburakov.me/ontologies/chord-progressions#bI%28no3%29,bI(no3)
http://iburakov.me/ontologies/chord-progressions#bI%2B%28add11%29%28%235%29,bI+(add11)(#5)
http://iburakov.me/ontologies/chord-progressions#bI%2B42sus4%28%235%29,bI+42sus4(#5)
http://iburakov.me/ontologies/chord-progressions#bI42sus4,bI42sus4
http://iburakov.me/ontologies/chord-progressions#bI7%28%239%2311%29,bI7(#9#11)
http://iburakov.me/ontologies/chord-progressions#bI9,bI9
http://iburakov.me/ontologies/chord-progressions#bII%28%235%2311%29,bII(#5#11)
http://iburakov.me/ontologies/chord-progressions#bII%28%235%239%29,bII(#5#9)
http://iburakov.me/ontologies/chord-progressions#bII%28%235b13%29,bII(#5b13)
http://iburakov.me/ontologies/chord-progressions#bII%28%235b9%29,bII(#5b9)
http://iburakov.me/ontologies/chord-progressions#bII%28add6%29,bII(add6)
http://iburakov.me/ontologies/chord-progressions#bII%28no3%29,bII(no3)
http://iburakov.me/ontologies/chord-progressions#bII%2B%28%2311b13%29,bII+(#11b13)
http://iburakov.me/ontologies/chord-progressions#bII%2B%28%239%2311%29,bII+(#9#11)
http://iburakov.me/ontologies/chord-progressions#bII%2B%28%239b13%29,bII+(#9b13)
http://iburakov.me/ontologies/chord-progressions#bII%2B%28b9%2311%29,bII+(b9#11)
http://iburakov.me/ontologies/chord-progressions#bII%2B%28b9b13%29,bII+(b9b13)
http://iburakov.me/ontologies/chord-progressions#bII%2B43%28%235%29,bII+43(#5)
http://iburakov.me/ontologies/chord-progressions#bII13%28b9%29,bII13(b9)
http://iburakov.me/ontologies/chord-progressions#bII6%28add9add11%29,bII6(add9add11)
http://iburakov.me/ontologies/chord-progressions#bII64%28add6%29,bII64(add6)
http://iburakov.me/ontologies/chord-progressions#bII64%28no3%29,bII64(no3)
http://iburakov.me/ontologies/chord-progressions#bII65%28no5%29,bII65(no5)
http://iburakov.me/ontologies/chord-progressions#bII7%28no3%29%28%2311%29,bII7(no3)(#11)
http://iburakov.me/ontologies/chord-progressions#bII9%28%2311%29,bII9(#11)
http://iburakov.me/ontologies/chord-progressions#bII9%28b5%29,bII9(b5)
http://iburakov.me/ontologies/chord-progressions#bIII%2311,bIII#11
http://iburakov.me/ontologies/chord-progressions#bIII%28%235%2311%29,bIII(#5#11)
http://iburakov.me/ontologies/chord-progressions#bIII%28%235%239%29,bIII(#5#9)
http://iburakov.me/ontologies/chord-progressions#bIII%28%235b13%29,bIII(#5b13)
http://iburakov.me/ontologies/chord-progressions#bIII%28%235b9%29,bIII(#5b9)
http://iburakov.me/ontologies/chord-progressions#bIII%28add6add9add11%29,bIII(add6add9add11)
